tx	gene_id	RAP10_146_Schizocladia_ischiensis_imm_mat_Thalli_1_T1	RAP10_147_Schizocladia_ischiensis_imm_mat_Thalli_2_T1	RAP10_148_Schizocladia_ischiensis_imm_mat_Thalli_3_T1	RAP9_140_Schizocladia_ischiensis_immmatThalli_1_T1	RAP9_141_Schizocladia_ischiensis_immmatThalli_2_T1	RAP9_142_Schizocladia_ischiensis_immmatThalli_3_T1
mRNA_S-ischiensis_contig53.15127.1	nbisL1-mrna-3826	16.517455	11.41206	11.223343	11.133352	9.206563	10.086484
mRNA_S-ischiensis_contig53.15128.1	nbisL1-mrna-17597	48.584494	48.102066	56.514987	53.609954	48.996881	60.099698
mRNA_S-ischiensis_contig53.15129.1	nbisL1-mrna-3827	29.37987	25.862083	21.877991	22.424562	24.906843	18.793134
mRNA_S-ischiensis_contig53.15130.1	nbisL1-mrna-17598	25.862877	26.85336	26.837983	26.229482	26.08987	22.352859
mRNA_S-ischiensis_contig53.15131.1	nbisL1-mrna-17599	17.821287	23.717626	17.007337	18.436914	15.418586	19.601852
mRNA_S-ischiensis_contig53.15132.1	nbisL1-mrna-3828	14.826867	27.585166	35.642073	22.639601	19.403066	11.216096
mRNA_S-ischiensis_contig53.15133.1	nbisL1-mrna-17600	18.764895	18.151259	13.160771	11.816514	13.610808	10.388912
mRNA_S-ischiensis_contig53.15134.1	nbisL1-mrna-17601	9.273045	11.827046	6.04442	17.454114	19.543045	8.788766
mRNA_S-ischiensis_contig53.15135.1	nbisL1-mrna-17602	35.612127	43.413818	46.055245	68.517718	68.09027	75.123409
mRNA_S-ischiensis_contig53.15136.1	nbisL1-mrna-17603	11.269555	13.091829	8.472633	12.060672	15.594141	12.861865
mRNA_S-ischiensis_contig53.15137.1	nbisL1-mrna-8176	19.588301	21.784882	23.962485	15.331989	13.478927	13.991909
mRNA_S-ischiensis_contig53.15138.1	nbisL1-mrna-17604	12.608622	11.841266	6.710913	15.774744	15.724358	9.606547
mRNA_S-ischiensis_contig53.15139.1	nbisL1-mrna-3829	119.812377	115.04951	116.713902	107.422149	108.468238	105.050924
mRNA_S-ischiensis_contig53.15140.1	nbisL1-mrna-17605	329.428761	364.696094	423.748143	267.127056	270.463628	316.140703
mRNA_S-ischiensis_contig53.15141.1	nbisL1-mrna-3830	43.892284	44.863281	34.567251	37.199963	34.964164	22.286926
mRNA_S-ischiensis_contig53.15142.1	nbisL1-mrna-17606	63.469745	70.984306	52.562361	72.139063	61.432922	45.350879
mRNA_S-ischiensis_contig53.15143.1	nbisL1-mrna-17607	53.031436	54.67843	32.963986	51.39686	51.350799	32.875318
mRNA_S-ischiensis_contig53.15144.1	nbisL1-mrna-3831	25.791791	22.841263	12.795854	50.564295	61.330583	36.902571
mRNA_S-ischiensis_contig53.15145.1	nbisL1-mrna-3832	23.580336	31.484844	33.968454	30.212179	24.151634	17.78936
mRNA_S-ischiensis_contig53.15146.1	nbisL1-mrna-8177	2.339398	1.522621	1.70805	1.07169	1.293309	0.996313
mRNA_S-ischiensis_contig53.15147.1	nbisL1-mrna-8178	0.9425	1.161382	0.900553	0.770228	2.175701	1.246218
mRNA_S-ischiensis_contig53.15148.1	nbisL1-mrna-17608	153.933304	142.653601	130.370733	139.254963	145.037335	132.4001
mRNA_S-ischiensis_contig53.15149.1	nbisL1-mrna-8179	0.978467	0.590569	1.192932	0	0.211049	0.379048
mRNA_S-ischiensis_contig53.15150.1	nbisL1-mrna-17609	213.501449	183.418405	192.26991	166.526868	153.550134	166.453541
mRNA_S-ischiensis_contig53.15151.1	nbisL1-mrna-17610	24.285551	24.614643	22.333356	26.138251	25.515494	20.668843
mRNA_S-ischiensis_contig53.15152.1	nbisL1-mrna-8180	0	0	0	0	0	0
mRNA_S-ischiensis_contig53.15153.1	nbisL1-mrna-17611	132.45141	130.25493	130.206483	149.594171	157.48721	157.809235
mRNA_S-ischiensis_contig53.15154.1	nbisL1-mrna-17612	80.969032	65.196022	96.810378	73.895798	70.539443	83.373554
mRNA_S-ischiensis_contig53.15155.1	nbisL1-mrna-17613	41.819323	39.145446	39.391303	45.151548	42.472484	40.547686
mRNA_S-ischiensis_contig53.15156.1	nbisL1-mrna-3833	14.790515	16.46848	15.548451	16.867314	19.003664	15.387266
mRNA_S-ischiensis_contig53.15157.1	nbisL1-mrna-17614	2.489562	1.933589	2.834769	3.987469	4.162536	3.761425
mRNA_S-ischiensis_contig53.15158.1	nbisL1-mrna-3834	36.949237	40.464159	21.708157	35.437343	34.779026	24.578789
mRNA_S-ischiensis_contig53.15159.1	nbisL1-mrna-17615	34.109471	35.787208	22.827088	39.487311	36.605432	23.26751
mRNA_S-ischiensis_contig53.15160.1	nbisL1-mrna-17616	52.991652	60.435614	40.890781	59.319365	55.260021	36.221158
mRNA_S-ischiensis_contig53.15161.1	nbisL1-mrna-3835	31.409878	27.863627	17.313627	20.318676	29.187364	21.447893
mRNA_S-ischiensis_contig53.15162.1	nbisL1-mrna-3836	14.846999	13.460929	7.441367	20.423587	20.06885	15.19434
mRNA_S-ischiensis_contig53.15163.1	nbisL1-mrna-17617	20.924743	23.455517	16.766099	21.179913	20.095161	13.555717
mRNA_S-ischiensis_contig53.15164.1	nbisL1-mrna-3837	7.966042	16.499072	2.370668	50.7294	50.502968	39.623861
mRNA_S-ischiensis_contig53.15165.1	nbisL1-mrna-17618	35.921032	42.195312	46.282262	27.113109	30.837172	19.853159
mRNA_S-ischiensis_contig53.15166.1	nbisL1-mrna-8181	10.483166	12.81767	6.421702	13.606595	17.319525	8.197408
mRNA_S-ischiensis_contig53.15167.1	nbisL1-mrna-17619	51.537846	58.475047	48.987583	43.018077	43.794303	36.265181
mRNA_S-ischiensis_contig53.15168.1	nbisL1-mrna-3838	0	0	0	4.832354	4.718616	2.87938
mRNA_S-ischiensis_contig53.15169.1	nbisL1-mrna-3839	0	3.325319	1.107648	4.907227	7.454708	1.488651
mRNA_S-ischiensis_contig53.15170.1	nbisL1-mrna-3840	4.617608	7.538121	0	1.843406	5.576316	3.345522
mRNA_S-ischiensis_contig53.15171.1	nbisL1-mrna-3841	1.644536	0	0	7.664168	6.00779	1.371982
mRNA_S-ischiensis_contig53.15172.1	nbisL1-mrna-17620	9.407866	9.854248	6.398563	14.749626	16.192273	12.243837
mRNA_S-ischiensis_contig53.15173.1	nbisL1-mrna-8182	0	0	0	0	0	0.168416
mRNA_S-ischiensis_contig53.15174.1	nbisL1-mrna-17621	170.290241	161.973615	162.716609	175.659498	179.216884	185.250664
mRNA_S-ischiensis_contig53.15175.1	nbisL1-mrna-17622	14.018268	14.347135	11.884964	15.303302	15.239705	13.415897
mRNA_S-ischiensis_contig53.15176.1	nbisL1-mrna-17624	65.56641	73.942784	51.836371	68.038861	66.677517	46.494867
mRNA_S-ischiensis_contig53.15177.1	nbisL1-mrna-17623	97.66351	97.389356	63.398887	107.505756	110.708971	74.545689
mRNA_S-ischiensis_contig53.15178.1	nbisL1-mrna-17625	47.429762	24.052954	29.90996	34.281346	45.493904	36.631052
mRNA_S-ischiensis_contig53.15179.1	nbisL1-mrna-8183	0	0.093624	0.18887	0.104012	0.107535	0.387713
mRNA_S-ischiensis_contig53.15180.1	nbisL1-mrna-17626	18.106705	19.482305	18.972202	14.92091	16.766053	17.82631
mRNA_S-ischiensis_contig53.15181.1	nbisL1-mrna-8184	5.522502	7.185302	3.236895	7.796625	7.774892	6.220754
mRNA_S-ischiensis_contig53.15182.1	nbisL1-mrna-17627	5.082938	4.818302	3.64466	4.13175	7.54944	4.926099
mRNA_S-ischiensis_contig53.15183.1	nbisL1-mrna-17628	27.961752	35.698863	46.905746	19.318621	20.503494	25.69217
mRNA_S-ischiensis_contig53.15184.1	nbisL1-mrna-17629	94.833847	89.721634	112.319532	95.685937	95.788747	104.200952
mRNA_S-ischiensis_contig54.15185.1	nbisL1-mrna-17630	4.289528	4.745274	3.78194	3.871595	5.158327	5.856151
mRNA_S-ischiensis_contig54.15186.1	nbisL1-mrna-17631	32.272351	31.364665	34.531262	36.853884	38.289537	42.097468
mRNA_S-ischiensis_contig54.15187.1	nbisL1-mrna-8185	0	0	0	0	0	0.205937
mRNA_S-ischiensis_contig54.15188.1	nbisL1-mrna-17632	18.725211	17.680486	17.655323	25.037998	25.136773	30.885026
mRNA_S-ischiensis_contig54.15189.1	nbisL1-mrna-17633	969.352597	893.214873	1035.724903	1121.279469	1054.243234	1234.856734
mRNA_S-ischiensis_contig54.15190.1	nbisL1-mrna-3842	80.549869	84.073622	93.820958	90.635219	94.194545	109.660803
mRNA_S-ischiensis_contig54.15191.1	nbisL1-mrna-17634	46.413568	49.140802	52.917642	46.842958	44.436584	56.463671
mRNA_S-ischiensis_contig54.15192.1	nbisL1-mrna-17635	17.719486	14.204265	14.247955	21.065037	23.28524	21.832923
mRNA_S-ischiensis_contig54.15193.1	nbisL1-mrna-17636	13.525788	15.451935	13.177329	13.900721	12.603724	14.975444
mRNA_S-ischiensis_contig54.15194.1	nbisL1-mrna-17637	1.693945	2.601744	3.793575	1.97357	2.260105	2.389798
mRNA_S-ischiensis_contig54.15195.1	nbisL1-mrna-17638	117.186727	106.107047	137.905462	95.724535	92.857506	122.787073
mRNA_S-ischiensis_contig54.15196.1	nbisL1-mrna-17639	37.249237	33.461668	37.944636	43.042279	43.015327	49.341312
mRNA_S-ischiensis_contig54.15197.1	nbisL1-mrna-17640	39.118194	39.102442	44.188467	44.890087	42.890701	59.028578
mRNA_S-ischiensis_contig54.15198.1	nbisL1-mrna-17641	45.994041	50.801617	78.281045	31.81027	32.728119	47.740662
mRNA_S-ischiensis_contig54.15199.1	nbisL1-mrna-17642	23.5664	24.200131	29.103536	20.792158	25.346216	29.787532
mRNA_S-ischiensis_contig54.15200.1	nbisL1-mrna-17644	11.185571	12.223441	2.380607	6.810783	6.674493	9.382928
mRNA_S-ischiensis_contig54.15201.1	nbisL1-mrna-17643	6.272948	8.014325	7.325775	9.005673	8.778292	6.873202
mRNA_S-ischiensis_contig54.15202.1	nbisL1-mrna-17645	67.450549	67.461486	68.3759	78.480885	81.093504	87.959925
mRNA_S-ischiensis_contig54.15203.1	nbisL1-mrna-17646	6.645589	6.841968	6.208885	8.485411	7.335069	7.216207
mRNA_S-ischiensis_contig54.15204.1	nbisL1-mrna-17647	1.261924	1.613699	2.140299	1.515677	1.162123	1.460583
mRNA_S-ischiensis_contig54.15205.1	nbisL1-mrna-17648	29.428502	30.872062	22.65177	21.180312	20.882048	15.482352
mRNA_S-ischiensis_contig54.15206.1	nbisL1-mrna-3843	13.282245	22.632649	21.364105	32.368726	35.341004	23.843253
mRNA_S-ischiensis_contig54.15207.1	nbisL1-mrna-17649	41.28082	45.14772	33.802634	43.132034	45.327765	30.387934
mRNA_S-ischiensis_contig54.15208.1	nbisL1-mrna-3844	20.846954	24.58261	20.242907	58.584774	72.864969	47.039802
mRNA_S-ischiensis_contig54.15209.1	nbisL1-mrna-3845	68.011597	86.593012	74.151437	67.527568	89.918847	60.078862
mRNA_S-ischiensis_contig54.15210.1	nbisL1-mrna-3846	58.772111	57.772746	49.161114	49.872074	48.538073	34.789245
mRNA_S-ischiensis_contig54.15211.1	nbisL1-mrna-3847	39.780094	44.158464	31.323752	34.209353	38.43525	27.649196
mRNA_S-ischiensis_contig54.15212.1	nbisL1-mrna-8186	0.428733	2.938585	2.547634	2.643566	2.337255	0.697622
mRNA_S-ischiensis_contig54.15213.1	nbisL1-mrna-3848	7.694434	6.962148	7.578584	5.802554	4.997107	5.268252
mRNA_S-ischiensis_contig54.15214.1	nbisL1-mrna-17650	8.123327	8.422626	4.833325	11.146802	12.722119	9.241241
mRNA_S-ischiensis_contig54.15215.1	nbisL1-mrna-17651	49.295094	61.9519	58.16694	50.15045	52.683031	58.051979
mRNA_S-ischiensis_contig54.15216.1	nbisL1-mrna-17652	50.176912	50.553603	58.942477	40.996163	40.804706	48.899233
mRNA_S-ischiensis_contig54.15217.1	nbisL1-mrna-3849	29.315686	33.059116	34.052943	20.978408	20.578096	21.736402
mRNA_S-ischiensis_contig54.15218.1	nbisL1-mrna-3850	18.006877	11.644782	6.078358	16.639697	16.103173	14.099368
mRNA_S-ischiensis_contig54.15219.1	nbisL1-mrna-3851	44.238817	70.547365	45.879256	73.673002	61.197155	63.378461
mRNA_S-ischiensis_contig54.15220.1	nbisL1-mrna-17653	34.819624	39.462364	36.666991	45.240332	47.144023	42.456855
mRNA_S-ischiensis_contig54.15221.1	nbisL1-mrna-3852	13.701743	14.486349	12.811947	11.052192	9.355883	14.443181
mRNA_S-ischiensis_contig54.15222.1	nbisL1-mrna-17654	47.538766	44.934714	60.925087	53.72319	56.357937	70.807411
mRNA_S-ischiensis_contig54.15223.1	nbisL1-mrna-17655	27.915845	29.011978	23.171463	31.855162	33.405619	29.183318
mRNA_S-ischiensis_contig54.15224.1	nbisL1-mrna-17656	20.081757	20.235626	15.98781	21.500303	21.490129	18.360707
mRNA_S-ischiensis_contig54.15225.1	nbisL1-mrna-3853	22.902317	19.168326	15.598282	20.088744	16.054465	18.159976
mRNA_S-ischiensis_contig54.15226.1	nbisL1-mrna-3854	0	0	0	0	0	0
mRNA_S-ischiensis_contig54.15227.1	nbisL1-mrna-17657	101.43288	97.227151	91.088236	107.261904	97.485067	111.620769
mRNA_S-ischiensis_contig54.15228.1	nbisL1-mrna-8187	18.773127	15.401164	8.73764	12.826433	11.093297	8.651885
mRNA_S-ischiensis_contig54.15229.1	nbisL1-mrna-17658	25.811089	37.073348	19.927933	22.133953	24.497962	8.779166
mRNA_S-ischiensis_contig54.15230.1	nbisL1-mrna-17659	27.715499	24.12989	20.595456	28.83017	15.353445	18.514258
mRNA_S-ischiensis_contig54.15231.1	nbisL1-mrna-17660	13.906836	23.098294	11.666969	17.907034	14.283203	5.364406
mRNA_S-ischiensis_contig54.15232.1	nbisL1-mrna-17661	21.233485	32.95938	32.75289	28.94131	43.364264	15.07944
mRNA_S-ischiensis_contig54.15233.1	nbisL1-mrna-17662	27.058996	25.10108	19.601367	27.037629	28.313046	14.5249
mRNA_S-ischiensis_contig54.15234.1	nbisL1-mrna-3855	67.352174	71.506121	49.187839	53.646894	49.510783	41.564589
mRNA_S-ischiensis_contig54.15235.1	nbisL1-mrna-8188	6.882263	7.112351	8.98988	34.211536	29.843921	20.583347
mRNA_S-ischiensis_contig54.15236.1	nbisL1-mrna-3856	57.872408	67.806275	63.538214	51.473084	62.136825	40.94222
mRNA_S-ischiensis_contig54.15237.1	nbisL1-mrna-8189	41.510449	24.311048	47.740197	22.958565	18.589381	21.943305
mRNA_S-ischiensis_contig54.15238.1	nbisL1-mrna-17663	79.64281	83.222009	96.912677	88.123614	97.159801	99.757997
mRNA_S-ischiensis_contig54.15239.1	nbisL1-mrna-17664	0	0	0	0.61022	0.3153	0
mRNA_S-ischiensis_contig54.15240.1	nbisL1-mrna-17665	33.588605	31.307067	28.672084	37.12714	39.433114	34.885079
mRNA_S-ischiensis_contig54.15241.1	nbisL1-mrna-17666	78.945945	75.844784	94.245469	82.997663	77.254141	98.759256
mRNA_S-ischiensis_contig54.15242.1	nbisL1-mrna-3857	0.648467	0.958012	0.968716	0.61022	0.630599	0.282498
mRNA_S-ischiensis_contig54.15243.1	nbisL1-mrna-17667	18.857297	13.720262	25.755636	28.395043	19.26469	34.857524
mRNA_S-ischiensis_contig54.15244.1	nbisL1-mrna-17668	48.631508	26.528973	43.636433	42.006936	38.943498	50.175741
mRNA_S-ischiensis_contig54.15245.1	nbisL1-mrna-17669	15.386366	14.56185	14.757025	12.413865	11.818988	11.88122
mRNA_S-ischiensis_contig54.15246.1	nbisL1-mrna-8190	0	0	0	0	0	0
mRNA_S-ischiensis_contig54.15247.1	nbisL1-mrna-17670	12.681778	13.175871	12.843168	10.94363	9.820626	10.751396
mRNA_S-ischiensis_contig54.15248.1	nbisL1-mrna-3858	26.607771	25.535745	17.861837	17.07427	18.865786	13.850613
mRNA_S-ischiensis_contig54.15249.1	nbisL1-mrna-17671	47.113253	52.746866	41.235139	46.965244	52.190241	31.437988
mRNA_S-ischiensis_contig54.15250.1	nbisL1-mrna-17672	35.709094	36.084815	41.605857	35.407076	35.59429	38.929474
mRNA_S-ischiensis_contig54.15251.1	nbisL1-mrna-8191	0	0	0	0.591903	0.60585	0
mRNA_S-ischiensis_contig54.15252.1	nbisL1-mrna-17673	29.06448	17.854551	21.899698	24.47929	26.349298	21.332599
mRNA_S-ischiensis_contig54.15253.1	nbisL1-mrna-3859	20.667275	22.110739	18.889003	33.918114	30.258193	22.188782
mRNA_S-ischiensis_contig54.15254.1	nbisL1-mrna-8192	4.936087	0.304392	0	2.055517	1.517577	0
mRNA_S-ischiensis_contig54.15255.1	nbisL1-mrna-8193	14.688616	22.166072	7.532835	25.033526	26.1952	15.234711
mRNA_S-ischiensis_contig54.15256.1	nbisL1-mrna-17674	20.219082	22.500956	22.204645	60.014655	49.884786	76.051873
mRNA_S-ischiensis_contig54.15257.1	nbisL1-mrna-17675	62.661416	63.352862	65.722566	60.83199	55.344663	67.348419
mRNA_S-ischiensis_contig54.15258.1	nbisL1-mrna-17676	62.345755	61.144569	75.342285	74.855606	70.819857	98.211531
mRNA_S-ischiensis_contig54.15259.1	nbisL1-mrna-8194	1.171927	0.406035	1.111138	1.321077	0.409624	1.294221
mRNA_S-ischiensis_contig54.15260.1	nbisL1-mrna-17677	20.329069	20.390097	20.451938	18.731771	17.045995	22.098815
mRNA_S-ischiensis_contig54.15261.1	nbisL1-mrna-8195	0	0.822491	0.825886	1.898941	1.294026	0
mRNA_S-ischiensis_contig54.15262.1	nbisL1-mrna-3860	37.59627	29.427816	23.923179	89.388253	66.156828	59.618472
mRNA_S-ischiensis_contig54.15263.1	nbisL1-mrna-17678	11.725695	11.900185	5.880923	25.148412	22.211616	15.299898
mRNA_S-ischiensis_contig54.15264.1	nbisL1-mrna-17679	50.765969	47.138679	41.871532	46.176531	45.323273	42.197933
mRNA_S-ischiensis_contig54.15265.1	nbisL1-mrna-17680	25.495072	24.159502	26.392979	17.962186	16.57201	19.801919
mRNA_S-ischiensis_contig54.15266.1	nbisL1-mrna-17681	45.550147	49.422544	56.556488	52.594266	44.868833	48.724625
mRNA_S-ischiensis_contig54.15267.1	nbisL1-mrna-17682	24.482226	23.600479	25.926214	23.306172	27.567184	23.427668
mRNA_S-ischiensis_contig54.15268.1	nbisL1-mrna-8196	36.818116	35.611532	38.998525	28.839197	25.929238	22.307376
mRNA_S-ischiensis_contig54.15269.1	nbisL1-mrna-3861	34.233976	22.82637	20.099909	36.762893	36.507281	33.226433
mRNA_S-ischiensis_contig54.15270.1	nbisL1-mrna-8197	2.117736	3.732446	5.452876	2.619138	1.929828	3.456153
mRNA_S-ischiensis_contig54.15271.1	nbisL1-mrna-17683	6.204269	6.789976	7.543129	11.138518	9.811923	11.188961
mRNA_S-ischiensis_contig54.15272.1	nbisL1-mrna-3862	7.480999	8.148269	7.370586	9.488053	8.740336	8.056476
mRNA_S-ischiensis_contig54.15273.1	nbisL1-mrna-17684	60.895702	55.45815	47.154328	54.785813	54.420951	49.984858
mRNA_S-ischiensis_contig54.15274.1	nbisL1-mrna-8198	122.285745	132.816604	94.384771	91.083842	76.711661	78.743472
mRNA_S-ischiensis_contig54.15275.1	nbisL1-mrna-8199	35.795128	50.903522	44.31154	50.74661	48.468204	54.858662
mRNA_S-ischiensis_contig54.15276.1	nbisL1-mrna-17685	194.441472	202.948701	164.620696	203.465942	190.219546	183.549063
mRNA_S-ischiensis_contig54.15277.1	nbisL1-mrna-3863	171.364187	155.22089	153.632384	117.535775	115.023002	101.963759
mRNA_S-ischiensis_contig54.15278.1	nbisL1-mrna-17686	6.515454	3.626095	0.729584	4.583113	10.562537	2.1027
mRNA_S-ischiensis_contig54.15279.1	nbisL1-mrna-8200	6.673396	7.516694	8.866896	3.605144	5.588807	5.842397
mRNA_S-ischiensis_contig54.15280.1	nbisL1-mrna-8201	0.28469	0	0.297293	0.332058	0.772306	0.154824
mRNA_S-ischiensis_contig54.15281.1	nbisL1-mrna-8202	0	0	0	0.16115	0	0
mRNA_S-ischiensis_contig54.15282.1	nbisL1-mrna-17687	31.89099	32.970376	33.108385	34.149493	34.435545	37.355398
mRNA_S-ischiensis_contig54.15283.1	nbisL1-mrna-8203	18.543914	21.975174	19.122751	10.648544	9.880625	15.943071
mRNA_S-ischiensis_contig54.15284.1	nbisL1-mrna-8204	0.592139	0.913774	0.409675	0.224374	0.695953	0.836147
mRNA_S-ischiensis_contig54.15285.1	nbisL1-mrna-17688	20.137358	18.645743	17.072114	19.0971	17.55993	15.206868
mRNA_S-ischiensis_contig54.15286.1	nbisL1-mrna-17689	18.102821	19.392096	20.822216	14.807045	14.900571	13.505817
mRNA_S-ischiensis_contig54.15287.1	nbisL1-mrna-8205	0	0.134824	0.136061	0	0	0.135557
mRNA_S-ischiensis_contig54.15288.1	nbisL1-mrna-3864	0	0	0	1.000803	0	0
mRNA_S-ischiensis_contig54.15289.1	nbisL1-mrna-8206	0	0	0	0	0	0.393839
mRNA_S-ischiensis_contig54.15290.1	nbisL1-mrna-3865	17.956907	18.986507	10.407677	15.314969	13.840479	14.601301
mRNA_S-ischiensis_contig54.15291.1	nbisL1-mrna-17690	12.25671	14.091615	11.856575	10.882122	10.679159	8.52236
mRNA_S-ischiensis_contig54.15292.1	nbisL1-mrna-3866	0.54604	5.899422	1.083211	3.639932	4.213266	5.031341
mRNA_S-ischiensis_contig54.15293.1	nbisL1-mrna-3867	35.713515	39.456244	23.429979	26.044401	25.949005	25.993389
mRNA_S-ischiensis_contig54.15294.1	nbisL1-mrna-17691	37.420231	37.144131	36.232084	33.028888	32.753471	30.879386
mRNA_S-ischiensis_contig54.15295.1	nbisL1-mrna-3868	17.174383	10.116033	5.733745	13.701615	16.486177	8.352023
mRNA_S-ischiensis_contig54.15296.1	nbisL1-mrna-3869	27.4113	21.940203	18.346507	14.156181	16.472825	9.445887
mRNA_S-ischiensis_contig54.15297.1	nbisL1-mrna-17692	26.049112	26.262525	23.930655	30.787873	28.934932	22.319938
mRNA_S-ischiensis_contig54.15298.1	nbisL1-mrna-17693	28.560369	29.167568	29.969627	22.377585	23.439349	15.754331
mRNA_S-ischiensis_contig54.15299.1	nbisL1-mrna-8207	0.178951	0	0	0.37851	0	0
mRNA_S-ischiensis_contig54.15300.1	nbisL1-mrna-3870	10.303454	2.012648	0	17.942533	7.957305	20.402692
mRNA_S-ischiensis_contig54.15301.1	nbisL1-mrna-3871	11.735644	19.86343	19.873773	19.644844	14.007582	14.710732
mRNA_S-ischiensis_contig54.15302.1	nbisL1-mrna-17694	20.338952	19.652587	24.353981	14.807457	15.31701	17.071333
mRNA_S-ischiensis_contig54.15303.1	nbisL1-mrna-17695	38.964025	38.575998	44.785679	39.063359	38.563299	41.771016
mRNA_S-ischiensis_contig54.15304.1	nbisL1-mrna-17696	24.130019	26.618663	35.332191	24.555677	22.050995	27.076843
mRNA_S-ischiensis_contig54.15305.1	nbisL1-mrna-3872	38.962808	43.397625	49.477437	35.168954	34.619016	34.751194
mRNA_S-ischiensis_contig54.15306.1	nbisL1-mrna-17697	19.006804	17.075124	16.731652	15.217609	15.923817	18.096461
mRNA_S-ischiensis_contig54.15307.1	nbisL1-mrna-3873	21.687229	18.933509	20.324022	13.465316	17.188297	19.320916
mRNA_S-ischiensis_contig54.15308.1	nbisL1-mrna-17698	21.001559	23.098111	25.835987	17.108859	21.586684	20.928665
mRNA_S-ischiensis_contig54.15309.1	nbisL1-mrna-8208	52.773287	54.165238	51.730135	44.507713	53.78669	38.793381
mRNA_S-ischiensis_contig54.15310.1	nbisL1-mrna-8209	0.672161	0	0	0.627331	1.620257	0
mRNA_S-ischiensis_contig54.15311.1	nbisL1-mrna-8210	1.162579	0.379884	0	0	0.360949	0.323221
mRNA_S-ischiensis_contig54.15312.1	nbisL1-mrna-17699	68.046845	83.819694	51.280228	65.120986	73.923557	46.918228
mRNA_S-ischiensis_contig54.15313.1	nbisL1-mrna-17700	0	0	0	0	0	0
mRNA_S-ischiensis_contig54.15314.1	nbisL1-mrna-17701	47.168291	45.361789	35.544667	38.940459	34.683739	37.791296
mRNA_S-ischiensis_contig54.15315.1	nbisL1-mrna-3874	7.137182	14.689878	12.989796	32.096283	18.39193	32.230157
mRNA_S-ischiensis_contig54.15316.1	nbisL1-mrna-8211	0	0	0	0.077329	0.079931	0.144247
mRNA_S-ischiensis_contig54.15317.1	nbisL1-mrna-3875	1.325269	1.315468	0.662993	3.719461	1.635633	3.905864
mRNA_S-ischiensis_contig54.15318.1	nbisL1-mrna-8212	4.653564	4.070553	5.751125	3.076467	2.878711	4.090201
mRNA_S-ischiensis_contig54.15319.1	nbisL1-mrna-3876	27.197837	26.155752	20.514423	34.703092	38.06434	25.81504
mRNA_S-ischiensis_contig54.15320.1	nbisL1-mrna-17702	58.56535	62.282843	51.150031	51.556777	45.278342	41.324756
mRNA_S-ischiensis_contig54.15321.1	nbisL1-mrna-17703	115.860584	99.564092	75.235353	109.31468	99.631205	65.552485
mRNA_S-ischiensis_contig55.15322.1	nbisL1-mrna-523	26.994984	25.116551	25.865857	18.839735	18.206979	19.290011
mRNA_S-ischiensis_contig55.15323.1	nbisL1-mrna-5827	5.881485	5.898572	6.299073	6.48728	6.105968	6.407827
mRNA_S-ischiensis_contig55.15324.1	nbisL1-mrna-10266	68.157449	59.260539	52.070417	80.463474	90.048781	76.227077
mRNA_S-ischiensis_contig55.15325.1	nbisL1-mrna-10267	82.640797	85.350429	76.802319	88.632902	90.491704	85.72957
mRNA_S-ischiensis_contig55.15326.1	nbisL1-mrna-5828	0	0	1.114561	1.022143	0.703553	0.63002
mRNA_S-ischiensis_contig55.15327.1	nbisL1-mrna-10268	73.667638	66.08933	73.714242	63.890377	59.827294	66.675565
mRNA_S-ischiensis_contig55.15328.1	nbisL1-mrna-10269	14.291587	19.655353	22.834329	35.437105	30.830802	34.955327
mRNA_S-ischiensis_contig55.15329.1	nbisL1-mrna-5829	0	1.426648	0	0	0	0
mRNA_S-ischiensis_contig55.15330.1	nbisL1-mrna-524	5.490338	2.235427	1.181254	3.985724	3.515059	1.310369
mRNA_S-ischiensis_contig55.15331.1	nbisL1-mrna-10270	59.702163	55.448366	49.697605	52.411203	55.514212	60.022787
mRNA_S-ischiensis_contig55.15332.1	nbisL1-mrna-10271	14.679589	14.400685	14.957465	14.809958	14.043627	13.465524
mRNA_S-ischiensis_contig55.15333.1	nbisL1-mrna-10272	13.018866	14.691103	13.840576	15.565385	15.940013	12.67197
mRNA_S-ischiensis_contig55.15334.1	nbisL1-mrna-10273	52.370039	69.969417	66.967045	60.681591	71.973763	65.45908
mRNA_S-ischiensis_contig55.15335.1	nbisL1-mrna-10274	90.300465	91.93307	100.064532	84.165759	90.895039	89.349934
mRNA_S-ischiensis_contig55.15336.1	nbisL1-mrna-10275	23.026813	19.290813	23.337656	23.77976	20.434972	20.743535
mRNA_S-ischiensis_contig55.15337.1	nbisL1-mrna-10276	0.137132	0.113248	0.165978	0.169834	0.162928	0.249562
mRNA_S-ischiensis_contig55.15338.1	nbisL1-mrna-10277	42.489099	44.334911	48.576151	45.68993	51.997782	57.204056
mRNA_S-ischiensis_contig55.15339.1	nbisL1-mrna-10278	8.964667	10.168067	8.566345	10.598589	12.989635	11.792146
mRNA_S-ischiensis_contig55.15340.1	nbisL1-mrna-10279	24.612924	26.361877	23.784819	21.758597	26.900667	19.907051
mRNA_S-ischiensis_contig55.15341.1	nbisL1-mrna-10280	22.481126	24.377812	23.913484	22.898194	24.028503	25.66671
mRNA_S-ischiensis_contig55.15342.1	nbisL1-mrna-10281	51.266342	49.655137	47.564779	51.312778	52.315248	53.906046
