tx	gene_id	Scytosiphon_promiscuus_A_RNAseq_ScytoA	Scytosiphon_promiscuus_asm6_male_RNAseq_ScytoM_rep1	Scytosiphon_promiscuus_B_RNAseq_ScytoB	Scytosiphon_promiscuus_C_RNAseq_ScytoC	Scytosiphon_promiscuus_D_RNAseq_ScytoD	Scytosiphon_promiscuus_mrf5_female_RNAseq_ScytoF_rep1
mRNA_S-promiscuus_M_contig36.11130.1	nbisL1-mrna-1652	298.625712	203.783454	101.936712	213.149197	114.53287	137.186204
mRNA_S-promiscuus_M_contig36.11129.1	nbisL1-mrna-1653	21.624383	26.962354	20.689596	25.369926	21.065899	15.43593
mRNA_S-promiscuus_M_contig36.11128.1	nbisL1-mrna-1654	24.661369	22.784352	26.53951	32.576419	29.009532	26.157107
mRNA_S-promiscuus_M_contig36.11127.1	nbisL1-mrna-1655	16.40965	10.464619	7.461622	11.375019	12.508753	13.714789
mRNA_S-promiscuus_M_contig36.11126.1	nbisL1-mrna-1656	44.477836	41.650508	43.5445	43.171262	42.213544	47.022342
mRNA_S-promiscuus_M_contig36.11125.1	nbisL1-mrna-1657	19.017967	16.033062	30.698635	21.26433	37.820748	26.518911
mRNA_S-promiscuus_M_contig36.11124.1	nbisL1-mrna-1658	10.354636	11.32949	14.802863	10.898007	19.392642	17.700667
mRNA_S-promiscuus_M_contig36.11123.1	nbisL1-mrna-1659	10.629478	9.504478	14.17457	11.643628	15.209664	13.51609
mRNA_S-promiscuus_M_contig36.11122.1	nbisL1-mrna-1660	23.428119	34.767928	69.683027	37.805992	63.874939	52.480326
mRNA_S-promiscuus_M_contig36.11121.1	nbisL1-mrna-1661	0.005556	0.103964	3.369651	0	2.605589	9.165334
mRNA_S-promiscuus_M_contig36.11120.1	nbisL1-mrna-1662	18.502808	18.268988	17.150503	18.154248	19.188967	21.186939
mRNA_S-promiscuus_M_contig36.11119.1	nbisL1-mrna-1663	32.311385	25.521077	16.256138	27.104666	19.204178	21.047412
mRNA_S-promiscuus_M_contig36.11118.1	nbisL1-mrna-1664	192.433462	246.243365	344.976109	243.789102	314.81808	247.768749
mRNA_S-promiscuus_M_contig36.11116.1	nbisL1-mrna-1665	24.518929	26.246713	33.913605	23.904481	33.430107	32.033972
mRNA_S-promiscuus_M_contig36.11117.1	nbisL1-mrna-1666	0	3.720502	0	0	0	0
mRNA_S-promiscuus_M_contig36.11115.1	nbisL1-mrna-1667	6.205621	4.541323	5.847711	6.009661	7.481751	6.728086
mRNA_S-promiscuus_M_contig36.11114.1	nbisL1-mrna-1668	898.21851	1016.144855	199.715717	1045.269553	230.85026	270.628186
mRNA_S-promiscuus_M_contig36.11113.1	nbisL1-mrna-1669	55.496456	44.285769	40.131451	44.682036	45.208977	46.066069
mRNA_S-promiscuus_M_contig36.11112.1	nbisL1-mrna-1670	129.424142	111.659596	95.097971	106.774914	96.85403	79.859844
mRNA_S-promiscuus_M_contig36.11111.1	nbisL1-mrna-1671	53.16449	31.553149	19.471436	37.349108	19.624955	21.818416
mRNA_S-promiscuus_M_contig36.11110.1	nbisL1-mrna-1672	210.227715	161.29589	63.55175	187.273035	64.014724	86.603199
mRNA_S-promiscuus_M_contig36.11109.1	nbisL1-mrna-1673	18.676436	13.364419	29.270934	20.23676	34.096619	25.261244
mRNA_S-promiscuus_M_contig36.11108.1	nbisL1-mrna-1674	17.749642	17.997724	21.526492	21.717612	25.461604	28.377994
mRNA_S-promiscuus_M_contig36.11107.1	nbisL1-mrna-1675	21.760636	18.796689	13.077876	16.586094	8.993485	9.632841
mRNA_S-promiscuus_M_contig36.11106.1	nbisL1-mrna-1676	31.182303	33.328434	21.180065	35.056668	21.193009	21.532699
mRNA_S-promiscuus_M_contig36.11105.1	nbisL1-mrna-1677	78.792501	64.060603	36.907893	65.898894	46.764482	57.623825
mRNA_S-promiscuus_M_contig36.11104.1	nbisL1-mrna-1678	0.119095	0	1.28699	0	0.912197	2.148862
mRNA_S-promiscuus_M_contig36.11103.1	nbisL1-mrna-1679	0.43448	0	0	0	0	2.076497
mRNA_S-promiscuus_M_contig36.11102.1	nbisL1-mrna-1680	8.683062	6.626628	9.797745	9.393283	10.759655	12.229801
mRNA_S-promiscuus_M_contig36.11101.1	nbisL1-mrna-1681	1.339451	1.692563	0.653274	0.263842	0.67386	0.6335
mRNA_S-promiscuus_M_contig36.11100.1	nbisL1-mrna-1682	22.614217	14.700364	11.349711	14.615826	15.124961	23.281688
mRNA_S-promiscuus_M_contig36.11099.1	nbisL1-mrna-1684	2.988783	3.252576	7.098998	2.448933	6.692069	6.115539
mRNA_S-promiscuus_M_contig36.11097.1	nbisL1-mrna-1683	19.509806	16.296895	15.499746	21.011342	18.730214	17.662318
mRNA_S-promiscuus_M_contig36.11098.1	nbisL1-mrna-1685	0.056211	0.263254	0	0	0	0
mRNA_S-promiscuus_M_contig36.11096.1	nbisL1-mrna-1686	9.062257	11.59544	11.658513	9.921789	10.576933	12.379603
mRNA_S-promiscuus_M_contig36.11095.1	nbisL1-mrna-1687	265.023611	180.159549	77.800129	174.287087	76.420817	91.112536
mRNA_S-promiscuus_M_contig36.11094.1	nbisL1-mrna-1688	15.674198	15.714069	23.190943	15.595765	21.472372	24.403917
mRNA_S-promiscuus_M_contig36.11093.1	nbisL1-mrna-1689	2.43769	1.933681	1.13236	0.694916	0.731348	3.633583
mRNA_S-promiscuus_M_contig36.11092.1	nbisL1-mrna-1690	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig36.11091.1	nbisL1-mrna-1691	6.227591	5.890966	12.616883	5.63869	13.691241	16.258263
mRNA_S-promiscuus_M_contig36.11090.1	nbisL1-mrna-1692	10.944803	6.579634	6.942543	6.268734	6.806434	11.288518
mRNA_S-promiscuus_M_contig36.11089.1	nbisL1-mrna-1693	21.807662	18.571388	15.876672	13.101608	17.869066	19.298152
mRNA_S-promiscuus_M_contig36.11088.1	nbisL1-mrna-1694	10.341159	7.247733	15.010458	8.097542	15.726398	16.888584
mRNA_S-promiscuus_M_contig36.11086.1	nbisL1-mrna-1695	40.745846	41.60386	42.406714	42.336166	47.924016	47.825613
mRNA_S-promiscuus_M_contig36.11087.1	nbisL1-mrna-1696	3.119822	0	0	5.177352	2.02708	3.390983
mRNA_S-promiscuus_M_contig36.11085.1	nbisL1-mrna-1697	10.032122	9.163381	19.274007	8.974727	18.631372	18.635439
mRNA_S-promiscuus_M_contig36.11084.1	nbisL1-mrna-1698	8.216319	9.283105	9.774731	9.612165	17.310369	19.477081
mRNA_S-promiscuus_M_contig36.11083.1	nbisL1-mrna-1699	34.337138	31.700103	38.213977	35.526091	43.852343	46.076281
mRNA_S-promiscuus_M_contig36.11082.1	nbisL1-mrna-1700	9.840168	9.013498	10.397697	11.940275	10.795785	8.516734
mRNA_S-promiscuus_M_contig36.11081.1	nbisL1-mrna-1701	5.936746	5.686418	10.401655	4.633468	9.696092	13.788265
mRNA_S-promiscuus_M_contig36.11080.1	nbisL1-mrna-1702	140.431716	133.238655	317.946445	138.075927	298.924633	292.263369
mRNA_S-promiscuus_M_contig36.11079.1	nbisL1-mrna-1703	9.451706	9.232027	44.486259	10.078001	44.74613	49.623605
mRNA_S-promiscuus_M_contig36.11078.1	nbisL1-mrna-1704	7.463831	7.018443	14.118926	10.30808	20.894169	17.33789
mRNA_S-promiscuus_M_contig36.11077.1	nbisL1-mrna-1705	19.487687	12.561205	15.554672	14.452557	20.783245	26.572528
mRNA_S-promiscuus_M_contig36.11076.1	nbisL1-mrna-1706	7.292302	7.038878	13.798057	7.198589	11.980923	13.988425
mRNA_S-promiscuus_M_contig36.11075.1	nbisL1-mrna-1707	68.88917	52.096773	56.450361	47.015241	59.451196	76.671825
mRNA_S-promiscuus_M_contig36.11074.1	nbisL1-mrna-1708	2783.845034	3040.363234	2016.463973	2645.03427	1970.377807	1724.327956
mRNA_S-promiscuus_M_contig36.11073.1	nbisL1-mrna-1709	50.452529	51.018513	48.932274	52.927976	49.532375	49.23322
mRNA_S-promiscuus_M_contig36.11071.1	nbisL1-mrna-1710	39.980448	31.618519	59.438275	35.898121	54.443341	58.143329
mRNA_S-promiscuus_M_contig36.11072.1	nbisL1-mrna-1711	0	0.343009	0	0	0	0.439314
mRNA_S-promiscuus_M_contig36.11070.1	nbisL1-mrna-1712	149.250705	137.881252	168.157697	167.940212	160.92989	168.207154
mRNA_S-promiscuus_M_contig36.11069.1	nbisL1-mrna-1713	54.076586	59.403848	72.92305	60.347146	63.245965	55.024575
mRNA_S-promiscuus_M_contig36.11068.1	nbisL1-mrna-1714	1.580851	1.155543	1.85498	0.642263	1.410238	3.421414
mRNA_S-promiscuus_M_contig36.11067.1	nbisL1-mrna-1715	10.487397	8.540564	41.68553	8.719879	30.036034	41.023926
mRNA_S-promiscuus_M_contig36.11066.1	nbisL1-mrna-1716	4.979934	4.733779	2.452191	0.721274	2.715275	7.114085
mRNA_S-promiscuus_M_contig36.11064.1	nbisL1-mrna-1717	109.404172	119.528721	268.398021	118.953462	250.983677	256.975373
mRNA_S-promiscuus_M_contig36.11065.1	nbisL1-mrna-1718	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig36.11063.1	nbisL1-mrna-1719	1.941239	2.823105	1.596622	0.10895	2.35869	2.192092
mRNA_S-promiscuus_M_contig36.11062.1	nbisL1-mrna-1720	6.092118	5.955517	37.202285	5.516729	32.880687	37.568111
mRNA_S-promiscuus_M_contig36.11061.1	nbisL1-mrna-1721	95.991269	74.216833	91.019185	82.607338	123.240796	130.085837
mRNA_S-promiscuus_M_contig36.11060.1	nbisL1-mrna-1722	39.204741	40.632816	50.45135	43.915137	52.375415	57.035005
mRNA_S-promiscuus_M_contig36.11059.1	nbisL1-mrna-1723	7.913125	7.516248	4.237819	7.139909	4.021478	5.953451
mRNA_S-promiscuus_M_contig36.11058.1	nbisL1-mrna-1724	7.240987	6.999737	8.891841	6.858151	9.856979	9.981497
mRNA_S-promiscuus_M_contig36.11057.1	nbisL1-mrna-1725	1.58402	1.160025	0.940287	0.570906	0.695186	3.198934
mRNA_S-promiscuus_M_contig36.11056.1	nbisL1-mrna-1726	8.44045	8.788424	10.559355	8.755019	9.68896	8.461051
mRNA_S-promiscuus_M_contig36.11055.1	nbisL1-mrna-1727	13.267321	16.597458	9.912584	13.755521	8.98223	11.861802
mRNA_S-promiscuus_M_contig36.11054.1	nbisL1-mrna-1728	18.233479	20.938665	35.568894	22.602169	27.448732	35.726637
mRNA_S-promiscuus_M_contig36.11053.1	nbisL1-mrna-1729	12.821415	13.261612	31.71374	13.463644	31.087647	39.116809
mRNA_S-promiscuus_M_contig36.11052.1	nbisL1-mrna-1730	20.704637	20.965229	23.603875	25.302783	27.45987	27.426994
mRNA_S-promiscuus_M_contig36.11051.1	nbisL1-mrna-1731	33.226048	30.434637	36.447218	39.156104	41.016948	40.672806
mRNA_S-promiscuus_M_contig36.11050.1	nbisL1-mrna-1732	18.398112	19.056102	48.786729	17.80676	50.283562	48.56593
mRNA_S-promiscuus_M_contig36.11049.1	nbisL1-mrna-1733	36.210066	40.350748	39.358308	47.434402	39.37929	35.366406
mRNA_S-promiscuus_M_contig36.11048.1	nbisL1-mrna-1734	4.433688	4.856245	6.70283	5.228012	7.148987	8.823887
mRNA_S-promiscuus_M_contig36.11047.1	nbisL1-mrna-1735	5.686565	4.859777	2.998931	1.031569	1.147446	5.453684
mRNA_S-promiscuus_M_contig36.11046.1	nbisL1-mrna-1736	13.000877	10.670464	41.062324	9.511487	60.058351	62.038694
mRNA_S-promiscuus_M_contig36.11045.1	nbisL1-mrna-1737	37.282847	38.694448	45.576394	38.744044	50.643947	45.9372
mRNA_S-promiscuus_M_contig36.11044.1	nbisL1-mrna-1738	3.832483	3.39479	2.545691	0.935982	2.466016	5.537519
mRNA_S-promiscuus_M_contig36.11043.1	nbisL1-mrna-1739	19.743876	17.72076	24.264414	20.08118	31.378491	30.816198
mRNA_S-promiscuus_M_contig36.11042.1	nbisL1-mrna-1740	4.524919	5.672413	2.262612	1.019063	1.598743	5.061885
mRNA_S-promiscuus_M_contig36.11041.1	nbisL1-mrna-1741	53.65814	57.166742	46.575536	62.057091	44.471403	49.561175
mRNA_S-promiscuus_M_contig36.11040.1	nbisL1-mrna-1742	13.666865	12.957348	26.040379	12.842179	27.278698	24.767527
mRNA_S-promiscuus_M_contig36.11039.1	nbisL1-mrna-1743	47.49533	42.823678	63.644319	41.077313	71.3469	75.827913
mRNA_S-promiscuus_M_contig36.11038.1	nbisL1-mrna-1744	59.912366	47.987724	75.574314	55.560663	82.21613	106.000408
mRNA_S-promiscuus_M_contig36.11037.1	nbisL1-mrna-1745	28.337422	21.238269	35.349261	24.590901	37.864485	38.51924
mRNA_S-promiscuus_M_contig36.11035.1	nbisL1-mrna-1746	2.383154	2.376143	2.162512	0.564371	1.461789	3.395215
mRNA_S-promiscuus_M_contig36.11036.1	nbisL1-mrna-1747	0.165914	0	0	0	0	0
mRNA_S-promiscuus_M_contig36.11034.1	nbisL1-mrna-1748	41.884529	29.609981	43.212397	31.60835	47.104758	56.383542
mRNA_S-promiscuus_M_contig36.11033.1	nbisL1-mrna-1749	2.044044	1.848886	2.853081	0.295281	1.736834	4.2959
mRNA_S-promiscuus_M_contig36.11032.1	nbisL1-mrna-1750	18.439631	12.915657	28.712686	12.167558	33.5695	31.26748
mRNA_S-promiscuus_M_contig36.11031.1	nbisL1-mrna-1751	0.051122	0	0	0.555161	0	0.611619
mRNA_S-promiscuus_M_contig36.11030.1	nbisL1-mrna-1752	0.249176	0	0	0.677611	0	1.488235
mRNA_S-promiscuus_M_contig36.11029.1	nbisL1-mrna-1753	6.85419	3.091748	0	4.292711	0	0
mRNA_S-promiscuus_M_contig36.11028.1	nbisL1-mrna-1754	15.177627	10.358779	0	11.627489	0	0
mRNA_S-promiscuus_M_contig36.11027.1	nbisL1-mrna-1755	3.431611	3.062062	0	2.125808	0	0
mRNA_S-promiscuus_M_contig36.11026.1	nbisL1-mrna-1756	0	0.843177	0	0	0	0
mRNA_S-promiscuus_M_contig36.11025.1	nbisL1-mrna-1757	5.074966	5.055684	0.181284	5.989036	0	0
mRNA_S-promiscuus_M_contig50.15071.1	nbisL1-mrna-1758	312.182009	338.564035	468.092776	371.987204	448.505024	463.730786
mRNA_S-promiscuus_M_contig50.15072.1	nbisL1-mrna-1759	20.032192	14.850419	28.62546	17.445465	23.800291	34.175765
mRNA_S-promiscuus_M_contig50.15073.1	nbisL1-mrna-1760	1.518262	1.034102	1.57059	0	1.09963	3.89536
mRNA_S-promiscuus_M_contig50.15074.1	nbisL1-mrna-1761	3.266946	5.915584	4.367182	8.709514	6.440244	7.913314
mRNA_S-promiscuus_M_contig50.15075.1	nbisL1-mrna-1762	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15076.1	nbisL1-mrna-1763	0	0	0	0	1.268087	0
mRNA_S-promiscuus_M_contig50.15077.1	nbisL1-mrna-1764	1.81154	2.499909	3.011013	1.623808	2.591244	2.844676
mRNA_S-promiscuus_M_contig50.15078.1	nbisL1-mrna-1765	0.69237	0	2.72001	0	1.929704	0.751911
mRNA_S-promiscuus_M_contig50.15079.1	nbisL1-mrna-1766	0.047372	0	0.682033	1.542563	0.484101	0.567114
mRNA_S-promiscuus_M_contig50.15080.1	nbisL1-mrna-1767	0.491633	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15081.1	nbisL1-mrna-1768	5.110101	4.045285	69.885979	5.812874	62.455307	69.957448
mRNA_S-promiscuus_M_contig50.15082.1	nbisL1-mrna-1769	18.391702	9.049435	9.326293	12.127978	16.330183	21.33102
mRNA_S-promiscuus_M_contig50.15083.1	nbisL1-mrna-1770	70.130827	76.074749	37.699919	77.142164	39.773281	43.546201
mRNA_S-promiscuus_M_contig50.15084.1	nbisL1-mrna-1771	268.92439	318.633836	36.371218	346.152388	34.041695	48.625617
mRNA_S-promiscuus_M_contig50.15085.1	nbisL1-mrna-1772	126.321091	111.193201	110.486811	103.290883	114.709473	142.50766
mRNA_S-promiscuus_M_contig50.15086.1	nbisL1-mrna-1773	10.394341	10.777374	6.87723	2.407499	3.837443	12.932384
mRNA_S-promiscuus_M_contig50.15087.1	nbisL1-mrna-1774	0.09162	0.071445	0.110236	0	0.077854	0.092548
mRNA_S-promiscuus_M_contig50.15088.1	nbisL1-mrna-1775	41.714675	33.941348	15.131909	35.267431	15.551851	16.889907
mRNA_S-promiscuus_M_contig50.15089.1	nbisL1-mrna-1776	19.035189	15.549405	11.622625	15.833101	13.52221	11.810552
mRNA_S-promiscuus_M_contig50.15090.1	nbisL1-mrna-1777	24.353271	17.708489	7.491879	18.412259	7.709892	6.844832
mRNA_S-promiscuus_M_contig50.15091.1	nbisL1-mrna-1778	0.411352	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15092.1	nbisL1-mrna-1779	6.629947	5.801183	1.775793	8.046405	0.695373	0
mRNA_S-promiscuus_M_contig50.15093.1	nbisL1-mrna-1780	55.622342	53.209487	8.809901	57.97014	11.464415	8.610293
mRNA_S-promiscuus_M_contig50.15094.1	nbisL1-mrna-1781	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15095.1	nbisL1-mrna-1782	7.092342	6.381032	8.379726	9.196161	6.502145	4.749191
mRNA_S-promiscuus_M_contig50.15096.1	nbisL1-mrna-1783	0.187263	0	1.35369	0	1.905742	0
mRNA_S-promiscuus_M_contig50.15097.1	nbisL1-mrna-1784	3.89053	2.768529	1.725571	0.911846	0.996305	5.736107
mRNA_S-promiscuus_M_contig50.15098.1	nbisL1-mrna-1785	252.992453	156.730194	812.652498	217.225475	694.552638	822.308758
mRNA_S-promiscuus_M_contig50.15099.1	nbisL1-mrna-1786	225.246963	233.025052	408.444772	235.485863	421.999582	383.317627
mRNA_S-promiscuus_M_contig50.15100.1	nbisL1-mrna-1787	0	0	0	0	0	0.695799
mRNA_S-promiscuus_M_contig50.15101.1	nbisL1-mrna-1788	28.351802	26.275691	29.553138	31.088403	29.254711	36.131489
mRNA_S-promiscuus_M_contig50.15102.1	nbisL1-mrna-1789	9.995607	8.452915	24.714639	10.354686	24.051567	25.721246
mRNA_S-promiscuus_M_contig50.15103.1	nbisL1-mrna-1790	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15104.1	nbisL1-mrna-1791	104.920447	108.544591	43.907882	99.722748	56.618107	76.836403
mRNA_S-promiscuus_M_contig50.15105.1	nbisL1-mrna-1792	41.814455	38.573353	24.815692	41.607798	26.946738	28.968808
mRNA_S-promiscuus_M_contig50.15106.1	nbisL1-mrna-1793	42.222127	24.747573	28.051976	28.996734	32.642346	51.41892
mRNA_S-promiscuus_M_contig50.15107.1	nbisL1-mrna-1794	0.151913	0	4.921968	0.411849	11.253199	7.747035
mRNA_S-promiscuus_M_contig50.15108.1	nbisL1-mrna-1795	2.657832	1.666618	0.926283	1.659732	1.88862	3.330089
mRNA_S-promiscuus_M_contig50.15109.1	nbisL1-mrna-1796	12.395696	13.026463	8.113558	11.812284	11.129638	12.62109
mRNA_S-promiscuus_M_contig50.15110.1	nbisL1-mrna-1797	8.619888	3.957528	6.416497	6.344054	5.308176	8.927158
mRNA_S-promiscuus_M_contig50.15111.1	nbisL1-mrna-1798	24.723375	25.0243	41.733222	26.991683	37.269544	36.711803
mRNA_S-promiscuus_M_contig50.15112.1	nbisL1-mrna-1799	110.915155	63.264515	51.256892	81.341503	58.903898	68.070661
mRNA_S-promiscuus_M_contig50.15113.1	nbisL1-mrna-1800	0.08459	1.602698	0	0	0	0
mRNA_S-promiscuus_M_contig50.15114.1	nbisL1-mrna-1801	5.577954	5.706611	0.721482	7.365147	0.611697	0.605353
mRNA_S-promiscuus_M_contig50.15115.1	nbisL1-mrna-1802	3.419967	1.662803	3.800399	3.836596	1.786504	6.286494
mRNA_S-promiscuus_M_contig50.15116.1	nbisL1-mrna-1803	3.658989	3.26834	1.881362	4.725915	4.45139	2.60958
mRNA_S-promiscuus_M_contig50.15117.1	nbisL1-mrna-1804	15.507186	19.758077	0.384513	25.354692	0.137136	0.163079
mRNA_S-promiscuus_M_contig50.15118.1	nbisL1-mrna-1805	0.364474	0.22755	0.700546	0.263348	0	0
mRNA_S-promiscuus_M_contig50.15119.1	nbisL1-mrna-1806	5.136808	3.944549	11.04969	4.938031	10.502242	11.637244
mRNA_S-promiscuus_M_contig50.15120.1	nbisL1-mrna-1807	3.637392	4.448741	0	0	5.492425	8.243836
mRNA_S-promiscuus_M_contig50.15121.1	nbisL1-mrna-1808	20.139956	14.898774	16.482978	18.024849	22.11198	27.976425
mRNA_S-promiscuus_M_contig50.15122.1	nbisL1-mrna-1809	0.342093	0	26.961181	0	22.10595	29.806945
mRNA_S-promiscuus_M_contig50.15123.1	nbisL1-mrna-1810	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig43.13446.1	nbisL1-mrna-1811	2.221966	3.002876	3.041639	0	0	2.514931
mRNA_S-promiscuus_M_contig17.4052.1	nbisL1-mrna-1812	1.619543	1.45489	1.051642	0.246546	0.77331	3.084471
mRNA_S-promiscuus_M_contig17.4053.1	nbisL1-mrna-1813	2.90542	2.92381	3.734997	2.253683	3.182017	4.964759
mRNA_S-promiscuus_M_contig17.4054.1	nbisL1-mrna-1814	3.530359	0.611232	2.590464	3.09372	4.4121	5.572195
mRNA_S-promiscuus_M_contig17.4055.1	nbisL1-mrna-1815	12.295438	9.277373	14.250655	11.8775	22.344156	22.235681
mRNA_S-promiscuus_M_contig17.4056.1	nbisL1-mrna-1816	0.572769	0	0	0	0	0
mRNA_S-promiscuus_M_contig17.4057.1	nbisL1-mrna-1817	2.726972	3.759661	0.380425	4.495988	0	0.079872
mRNA_S-promiscuus_M_contig43.13445.1	nbisL1-mrna-1818	0	0	0	0	0	2.037516
mRNA_S-promiscuus_M_contig43.13444.1	nbisL1-mrna-1819	2.582	0	0	4.502424	0	0
mRNA_S-promiscuus_M_contig43.13443.1	nbisL1-mrna-1820	2.3552	0	2.614891	0	7.091426	2.780646
mRNA_S-promiscuus_M_contig43.13442.1	nbisL1-mrna-1821	0.19286	0	0	0	0	0
mRNA_S-promiscuus_M_contig43.13441.1	nbisL1-mrna-1822	5.93559	7.233437	0.886847	7.769701	0.780204	1.04923
mRNA_S-promiscuus_M_contig43.13447.1	nbisL1-mrna-1823	4.24322	5.277358	4.704607	6.384961	3.488349	5.584546
mRNA_S-promiscuus_M_contig50.15023.1	nbisL1-mrna-1824	29.425458	28.173721	38.130822	32.092972	35.456789	32.466185
mRNA_S-promiscuus_M_contig50.15022.1	nbisL1-mrna-1825	0.483022	0	0	1.208693	0	1.783664
mRNA_S-promiscuus_M_contig50.15021.1	nbisL1-mrna-1826	0.044455	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15020.1	nbisL1-mrna-1827	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15019.1	nbisL1-mrna-1828	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15014.1	nbisL1-mrna-1829	0	0	0.796933	0	0	0.665658
mRNA_S-promiscuus_M_contig50.15015.1	nbisL1-mrna-1830	0	0	0	0.748076	0	0
mRNA_S-promiscuus_M_contig50.15017.1	nbisL1-mrna-1831	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15016.1	nbisL1-mrna-1832	12.424863	18.648573	0	11.944261	0	0
mRNA_S-promiscuus_M_contig50.15018.1	nbisL1-mrna-1833	4.551402	6.60142	0	6.365757	0	0
mRNA_S-promiscuus_M_contig50.15011.1	nbisL1-mrna-1834	9.772205	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15069.1	nbisL1-mrna-1835	7.315719	4.20758	7.155683	5.206584	9.329866	11.429002
mRNA_S-promiscuus_M_contig50.15068.1	nbisL1-mrna-1836	0.044565	0.166304	0	0.288823	0.362459	0.10766
mRNA_S-promiscuus_M_contig50.15067.1	nbisL1-mrna-1837	29.073453	27.5981	22.408395	28.915091	31.658608	36.058022
mRNA_S-promiscuus_M_contig50.15066.1	nbisL1-mrna-1838	3.163563	4.339744	5.949762	0.781574	3.36311	10.607377
mRNA_S-promiscuus_M_contig50.15065.1	nbisL1-mrna-1839	24.810838	11.810303	16.36011	23.406041	22.609726	31.433905
mRNA_S-promiscuus_M_contig50.15064.1	nbisL1-mrna-1840	19.286466	14.424285	19.543398	21.264179	28.450591	42.442661
mRNA_S-promiscuus_M_contig50.15063.1	nbisL1-mrna-1841	9.193618	3.32756	5.28929	4.485668	9.687151	18.352457
mRNA_S-promiscuus_M_contig50.15062.1	nbisL1-mrna-1842	20.583535	22.186965	15.50438	24.192197	14.155373	14.947142
mRNA_S-promiscuus_M_contig50.15061.1	nbisL1-mrna-1843	1.308569	0.8374	3.228541	0.848302	1.825201	4.197499
mRNA_S-promiscuus_M_contig50.15058.1	nbisL1-mrna-1844	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15059.1	nbisL1-mrna-1845	0	0.389707	0	0	0	0
mRNA_S-promiscuus_M_contig50.15060.1	nbisL1-mrna-1846	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15057.1	nbisL1-mrna-1847	0.048427	0	0	0	0	0
mRNA_S-promiscuus_M_contig50.15056.1	nbisL1-mrna-1848	5.282556	6.715956	0.143875	9.0715	0.101651	0.120718
mRNA_S-promiscuus_M_contig50.15055.1	nbisL1-mrna-1849	17.033698	13.647045	18.476328	16.248806	17.256184	21.520377
mRNA_S-promiscuus_M_contig50.15054.1	nbisL1-mrna-1850	73.072467	76.102595	89.535735	79.320495	88.855767	78.360921
mRNA_S-promiscuus_M_contig50.15053.1	nbisL1-mrna-1851	26.248296	25.406292	31.536036	26.622992	32.712386	31.624431
mRNA_S-promiscuus_M_contig50.15052.1	nbisL1-mrna-1852	6.174028	8.551654	11.480642	6.067477	10.522966	10.690182
mRNA_S-promiscuus_M_contig50.15051.1	nbisL1-mrna-1853	2.814157	2.56077	1.546475	1.482567	1.637853	3.680193
mRNA_S-promiscuus_M_contig50.15050.1	nbisL1-mrna-1854	4819.439239	6653.327133	5540.921713	6139.90903	5199.31604	4149.594679
mRNA_S-promiscuus_M_contig50.15049.1	nbisL1-mrna-1855	113.784264	100.076452	113.711049	100.24604	112.954663	139.138487
mRNA_S-promiscuus_M_contig50.15048.1	nbisL1-mrna-1856	44.096387	65.779198	35.699126	48.215733	25.959076	30.170561
mRNA_S-promiscuus_M_contig50.15047.1	nbisL1-mrna-1857	105.679367	98.810755	142.297857	108.445358	137.88869	132.992378
mRNA_S-promiscuus_M_contig50.15046.1	nbisL1-mrna-1858	30.198562	28.783383	31.013561	30.611563	26.183705	24.589223
mRNA_S-promiscuus_M_contig50.15045.1	nbisL1-mrna-1859	905.933505	978.674249	844.666698	929.994555	881.210877	715.029394
mRNA_S-promiscuus_M_contig50.15044.1	nbisL1-mrna-1860	79.76094	68.937377	68.023931	62.124805	68.567315	77.619233
mRNA_S-promiscuus_M_contig50.15043.1	nbisL1-mrna-1861	45.884808	40.110733	50.106031	44.665608	52.799201	60.611814
mRNA_S-promiscuus_M_contig50.15042.1	nbisL1-mrna-1862	6.146507	5.675847	10.141943	2.239995	7.170027	9.501502
mRNA_S-promiscuus_M_contig50.15041.1	nbisL1-mrna-1863	17.735831	17.04442	17.302941	13.99105	19.073106	26.392397
mRNA_S-promiscuus_M_contig50.15040.1	nbisL1-mrna-1864	11.287694	16.888011	30.131047	3.129022	34.130999	42.04076
mRNA_S-promiscuus_M_contig50.15039.1	nbisL1-mrna-1865	0.325784	0	0.701606	0.975536	1.352622	0
mRNA_S-promiscuus_M_contig50.15038.1	nbisL1-mrna-1866	0.177313	0	1.021487	0	2.344739	2.668525
