tx	gene_id	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF1_rep1	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF3_rep3	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF4_rep4	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM2_rep2	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM3_rep3	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM4_rep4
mRNA_D-herbacea_M_contig3.7986.1	nbisL1-mrna-12572	4.939908	5.796496	6.128973	5.836496	3.27625	3.204723
mRNA_D-herbacea_M_contig3.7987.1	nbisL1-mrna-12573	54.30687	57.224057	71.640634	49.81274	49.323879	48.881708
mRNA_D-herbacea_M_contig3.7988.1	nbisL1-mrna-12574	9.700339	13.578799	11.500552	11.657815	13.742327	10.385095
mRNA_D-herbacea_M_contig3.7989.1	nbisL1-mrna-12575	45.52261	43.765915	47.85546	41.881536	40.157691	37.173192
mRNA_D-herbacea_M_contig3.7990.1	nbisL1-mrna-12576	6.977257	11.612284	8.987858	7.205174	12.819846	5.39433
mRNA_D-herbacea_M_contig3.7991.1	nbisL1-mrna-12577	5.194252	8.472734	4.878561	3.380429	2.858635	2.813031
mRNA_D-herbacea_M_contig3.7992.1	nbisL1-mrna-12578	6.542969	10.554082	9.316834	3.164622	4.140349	3.48108
mRNA_D-herbacea_M_contig3.7993.1	nbisL1-mrna-12579	15.140835	19.060485	17.562765	7.095041	9.57438	7.804272
mRNA_D-herbacea_M_contig3.7994.1	nbisL1-mrna-12580	108.674563	132.708311	127.056053	105.815874	124.60317	96.36059
mRNA_D-herbacea_M_contig3.7995.1	nbisL1-mrna-12581	19.649118	26.116092	24.571871	20.86859	20.531962	18.36026
mRNA_D-herbacea_M_contig3.7996.1	nbisL1-mrna-12582	0	0	0.359239	0	0	0
mRNA_D-herbacea_M_contig3.7997.1	nbisL1-mrna-12583	0.065245	0	0.047797	0.08049	0.030003	0
mRNA_D-herbacea_M_contig3.7998.1	nbisL1-mrna-12584	19.33341	30.556973	27.228325	35.778663	38.899043	31.432733
mRNA_D-herbacea_M_contig3.7999.1	nbisL1-mrna-12585	15.565672	15.577334	19.871379	14.202484	13.721984	15.866639
mRNA_D-herbacea_M_contig3.8000.1	nbisL1-mrna-12586	63.400063	74.877096	77.956532	125.933077	150.595799	129.960032
mRNA_D-herbacea_M_contig3.8001.1	nbisL1-mrna-12587	15.424572	21.081614	16.783773	13.596665	12.091592	10.99681
mRNA_D-herbacea_M_contig3.8002.1	nbisL1-mrna-12588	9.767907	12.83752	13.381618	15.395857	21.14962	14.708254
mRNA_D-herbacea_M_contig3.8003.1	nbisL1-mrna-12589	0	0.193031	0	0	0	0
mRNA_D-herbacea_M_contig3.8004.1	nbisL1-mrna-12590	12.242435	15.963935	15.067539	13.884247	11.627434	12.172844
mRNA_D-herbacea_M_contig3.8005.1	nbisL1-mrna-12591	0	0	0	0.425722	0	0
mRNA_D-herbacea_M_contig3.8006.1	nbisL1-mrna-12592	2.543219	3.330283	3.243593	4.476076	4.399645	3.865219
mRNA_D-herbacea_M_contig3.8007.1	nbisL1-mrna-12593	0.897373	1.277257	0.723544	1.279757	1.224013	0.933812
mRNA_D-herbacea_M_contig3.8008.1	nbisL1-mrna-12594	0	0	0	4.445352	0	1.063912
mRNA_D-herbacea_M_contig3.8009.1	nbisL1-mrna-12595	1.696453	2.203035	1.257049	6.758587	8.0014	6.416256
mRNA_D-herbacea_M_contig3.8010.1	nbisL1-mrna-12596	0.647076	0.511272	1.139019	3.901736	4.596605	3.190873
mRNA_D-herbacea_M_contig3.8011.1	nbisL1-mrna-12597	11.559704	11.055856	12.542789	7.538725	5.926229	6.512508
mRNA_D-herbacea_M_contig3.8012.1	nbisL1-mrna-12598	7.219614	9.766466	9.674167	8.331814	8.933335	6.349132
mRNA_D-herbacea_M_contig3.8013.1	nbisL1-mrna-12599	32.465222	50.310524	17.444988	317.361934	296.276192	248.735984
mRNA_D-herbacea_M_contig3.8014.1	nbisL1-mrna-12600	81.052764	84.266655	48.986842	431.070123	406.2456	322.854474
mRNA_D-herbacea_M_contig3.8015.1	nbisL1-mrna-12601	0	0	0	0	0	0
mRNA_D-herbacea_M_contig3.8016.1	nbisL1-mrna-12602	50.506654	49.895332	67.539774	33.355214	30.775377	35.263106
mRNA_D-herbacea_M_contig3.8017.1	nbisL1-mrna-12603	8.139578	8.903276	6.350224	6.836838	10.245811	7.253807
mRNA_D-herbacea_M_contig3.8018.1	nbisL1-mrna-12604	33.701481	33.404206	34.956746	25.901727	55.390339	42.292015
mRNA_D-herbacea_M_contig3.8019.1	nbisL1-mrna-12605	8.227033	9.037157	11.957824	34.085709	31.519533	28.51713
mRNA_D-herbacea_M_contig3.8020.1	nbisL1-mrna-12606	34.74794	41.12091	45.643955	45.433188	41.184923	44.673156
mRNA_D-herbacea_M_contig3.8021.1	nbisL1-mrna-12607	27.917956	31.080185	32.38149	30.34086	25.242377	29.824975
mRNA_D-herbacea_M_contig3.8022.1	nbisL1-mrna-12608	13.495138	12.403473	14.464125	9.076574	10.289576	8.260448
mRNA_D-herbacea_M_contig3.8023.1	nbisL1-mrna-12609	0	0	0	0	0	0
mRNA_D-herbacea_M_contig3.8024.1	nbisL1-mrna-12610	168.742454	193.753989	208.40387	141.396284	149.121877	133.473961
mRNA_D-herbacea_M_contig3.8025.1	nbisL1-mrna-12611	17.135291	24.006245	20.757824	15.175702	16.92506	16.163656
mRNA_D-herbacea_M_contig3.8026.1	nbisL1-mrna-12612	8.529937	11.805935	25.603206	2.434379	2.997599	2.600495
mRNA_D-herbacea_M_contig3.8027.1	nbisL1-mrna-12613	3.400969	4.878226	4.75806	9.02283	9.751792	8.091822
mRNA_D-herbacea_M_contig3.8028.1	nbisL1-mrna-12614	68.167846	73.457266	73.726153	92.886174	81.7596	82.351926
mRNA_D-herbacea_M_contig3.8029.1	nbisL1-mrna-12615	1.912583	2.835912	2.883353	3.225955	3.656818	2.702183
mRNA_D-herbacea_M_contig3.8030.1	nbisL1-mrna-12616	0	0	0	0	0	0
mRNA_D-herbacea_M_contig3.8031.1	nbisL1-mrna-12617	10.785565	19.279672	15.243014	11.089299	9.209441	12.874426
mRNA_D-herbacea_M_contig3.8032.1	nbisL1-mrna-12618	13.195288	15.037992	15.541728	14.402809	11.225286	14.782106
mRNA_D-herbacea_M_contig3.8033.1	nbisL1-mrna-12619	0.396592	0.585263	0.241946	0.544832	0	0.370884
mRNA_D-herbacea_M_contig3.8034.1	nbisL1-mrna-12620	40.915684	42.142996	58.750206	44.131448	55.347734	44.421443
mRNA_D-herbacea_M_contig3.8035.1	nbisL1-mrna-12621	108.86404	138.771353	135.930877	128.724269	140.445109	116.344954
mRNA_D-herbacea_M_contig3.8036.1	nbisL1-mrna-12622	9.115858	10.266993	11.365365	5.184751	6.954164	4.416129
mRNA_D-herbacea_M_contig3.8037.1	nbisL1-mrna-12623	10.214554	12.168271	9.892743	6.280843	7.375948	5.778067
mRNA_D-herbacea_M_contig3.8038.1	nbisL1-mrna-12624	578.316006	548.504361	593.067153	656.231894	612.569362	571.939066
mRNA_D-herbacea_M_contig3.8039.1	nbisL1-mrna-12625	11.578339	11.841005	18.298763	12.877327	13.816428	14.15169
mRNA_D-herbacea_M_contig3.8040.1	nbisL1-mrna-12626	16.294025	20.014017	19.205572	13.49767	15.313517	14.380335
mRNA_D-herbacea_M_contig3.8041.1	nbisL1-mrna-12627	12.101263	16.5654	17.52397	11.800379	12.922798	13.164074
mRNA_D-herbacea_M_contig3.8042.1	nbisL1-mrna-12628	30.585655	32.513869	25.752767	26.240466	28.616487	20.715886
mRNA_D-herbacea_M_contig3.8043.1	nbisL1-mrna-12629	1.228201	1.267357	1.270603	1.123022	0.817351	0.355668
mRNA_D-herbacea_M_contig3.8044.1	nbisL1-mrna-12630	93.758432	89.880468	118.546589	115.567772	110.939378	105.225055
mRNA_D-herbacea_M_contig3.8045.1	nbisL1-mrna-12631	14.229409	16.05842	16.622944	10.519349	11.034122	11.631584
mRNA_D-herbacea_M_contig3.8046.1	nbisL1-mrna-12632	38.960457	43.354005	47.910977	39.402912	38.713577	35.565422
mRNA_D-herbacea_M_contig3.8047.1	nbisL1-mrna-12633	17.415244	17.879905	14.494032	19.203392	17.213523	13.684924
mRNA_D-herbacea_M_contig3.8048.1	nbisL1-mrna-12634	115.690813	122.572091	122.574241	173.908321	173.856774	163.454852
mRNA_D-herbacea_M_contig3.8049.1	nbisL1-mrna-12635	59.120791	56.148416	56.675856	82.704578	78.296412	77.056383
mRNA_D-herbacea_M_contig3.8050.1	nbisL1-mrna-12636	0.613351	0.582228	0.320881	0.542171	0	0.164312
mRNA_D-herbacea_M_contig3.8051.1	nbisL1-mrna-12637	65.715812	61.23817	74.747809	100.905041	84.852593	87.70177
mRNA_D-herbacea_M_contig3.8052.1	nbisL1-mrna-12638	24.250755	26.947544	26.372243	20.397418	17.87908	17.276533
mRNA_D-herbacea_M_contig3.8053.1	nbisL1-mrna-12639	55.213274	55.815626	67.143229	52.27216	45.087147	47.502458
mRNA_D-herbacea_M_contig3.8054.1	nbisL1-mrna-12640	21.945029	25.110941	24.663633	18.455413	17.733657	16.525201
mRNA_D-herbacea_M_contig3.8055.1	nbisL1-mrna-12641	140.541663	134.601902	151.933822	144.46576	131.614966	146.646802
mRNA_D-herbacea_M_contig3.8056.1	nbisL1-mrna-12642	47.849996	51.258231	44.850215	59.662839	56.160032	56.081713
mRNA_D-herbacea_M_contig3.8057.1	nbisL1-mrna-12643	7.233998	9.708866	10.332917	12.130296	12.392594	11.291012
mRNA_D-herbacea_M_contig3.8058.1	nbisL1-mrna-12644	69.869938	71.109088	77.540227	55.905112	56.691691	52.626069
mRNA_D-herbacea_M_contig3.8059.1	nbisL1-mrna-12645	8.730649	10.175728	10.203692	9.990764	12.29058	11.882263
mRNA_D-herbacea_M_contig3.8060.1	nbisL1-mrna-12646	45.703697	46.174378	47.015455	33.862871	33.459364	36.302518
mRNA_D-herbacea_M_contig3.8061.1	nbisL1-mrna-12647	0.157441	0.231993	0.11992	0.188833	0.120534	0.121914
mRNA_D-herbacea_M_contig3.8062.1	nbisL1-mrna-12648	28.826351	28.723047	34.546427	26.236255	28.21937	25.651577
mRNA_D-herbacea_M_contig3.8063.1	nbisL1-mrna-12649	16.499705	19.82018	19.948379	38.004663	41.591165	38.243822
mRNA_D-herbacea_M_contig3.8064.1	nbisL1-mrna-12650	0	0	0	0	0	0
mRNA_D-herbacea_M_contig3.8065.1	nbisL1-mrna-12651	0	0	0	0	0	0
mRNA_D-herbacea_M_contig3.8066.1	nbisL1-mrna-12652	6.356204	8.40346	9.601792	11.281301	10.722213	8.59861
mRNA_D-herbacea_M_contig3.8067.1	nbisL1-mrna-12653	19.764282	23.833802	23.845579	23.958248	26.822307	23.534877
mRNA_D-herbacea_M_contig3.8068.1	nbisL1-mrna-12654	11.446659	15.310591	13.601293	11.989744	12.175857	12.579202
mRNA_D-herbacea_M_contig3.8069.1	nbisL1-mrna-12655	7.498502	8.267248	7.507857	15.265071	20.884842	20.7176
mRNA_D-herbacea_M_contig3.8070.1	nbisL1-mrna-12656	4.424801	4.776762	2.231899	3.288006	3.066357	3.166816
mRNA_D-herbacea_M_contig3.8071.1	nbisL1-mrna-12657	3.069018	4.419967	2.091828	0.588436	3.450416	1.638064
mRNA_D-herbacea_M_contig3.8072.1	nbisL1-mrna-12658	1.630222	6.79156	3.368951	0.844317	3.900842	2.327229
mRNA_D-herbacea_M_contig3.8073.1	nbisL1-mrna-12659	16.400249	29.530168	32.544242	13.068869	14.440238	11.645965
mRNA_D-herbacea_M_contig3.8074.1	nbisL1-mrna-12660	0.078245	0	0.286484	0.161321	0	0
mRNA_D-herbacea_M_contig3.8075.1	nbisL1-mrna-12661	19.647207	37.980089	24.785761	40.130748	45.730524	35.017058
mRNA_D-herbacea_M_contig3.8076.1	nbisL1-mrna-12662	9.180294	21.44927	11.818381	14.328231	29.400584	23.775259
mRNA_D-herbacea_M_contig3.8077.1	nbisL1-mrna-12663	41.094509	48.34121	48.799975	39.53319	33.037025	35.943995
mRNA_D-herbacea_M_contig3.8078.1	nbisL1-mrna-12664	4.817485	6.900171	5.272566	5.933451	5.289478	5.447786
mRNA_D-herbacea_M_contig3.8079.1	nbisL1-mrna-12665	14.35346	27.086254	21.430422	15.710004	18.376754	18.192248
mRNA_D-herbacea_M_contig3.8080.1	nbisL1-mrna-12666	7.927243	7.024231	12.386256	10.609094	15.612795	15.362756
mRNA_D-herbacea_M_contig3.8081.1	nbisL1-mrna-12667	8.191548	12.272517	7.611168	7.227424	5.409729	5.982265
mRNA_D-herbacea_M_contig3.8082.1	nbisL1-mrna-12668	11.414072	12.804116	14.610487	13.688819	9.748965	9.847553
mRNA_D-herbacea_M_contig3.8083.1	nbisL1-mrna-12669	22.531065	22.250512	24.059634	17.422868	16.89312	18.228021
mRNA_D-herbacea_M_contig3.8084.1	nbisL1-mrna-12670	0.151627	0.097972	0.207742	0.038979	0.261507	0.140994
mRNA_D-herbacea_M_contig3.8085.1	nbisL1-mrna-12671	0	0	0	0	0	0
mRNA_D-herbacea_M_contig3.8086.1	nbisL1-mrna-12672	44.563299	46.445347	54.292077	34.53124	36.665971	35.829229
mRNA_D-herbacea_M_contig3.8087.1	nbisL1-mrna-12673	0	1.296804	0	0.403011	1.394052	1.849591
mRNA_D-herbacea_M_contig3.8088.1	nbisL1-mrna-12674	0.853124	1.59259	1.109149	2.885231	2.441376	2.291746
mRNA_D-herbacea_M_contig3.8089.1	nbisL1-mrna-12675	41.667482	58.893559	54.23319	40.713607	38.055489	33.867436
mRNA_D-herbacea_M_contig3.8090.1	nbisL1-mrna-12676	5.523683	6.116218	6.097419	2.847446	5.678158	3.196387
mRNA_D-herbacea_M_contig3.8091.1	nbisL1-mrna-12677	16.678234	23.764511	19.116911	14.973808	17.660145	18.804736
mRNA_D-herbacea_M_contig3.8092.1	nbisL1-mrna-12678	23.559855	17.677202	25.290591	21.88348	28.568194	18.988654
mRNA_D-herbacea_M_contig3.8093.1	nbisL1-mrna-12679	30.418355	40.285752	29.694262	23.3071	18.948282	17.07563
mRNA_D-herbacea_M_contig3.8094.1	nbisL1-mrna-12680	18.00883	18.725103	18.814092	18.542014	16.853174	18.36841
mRNA_D-herbacea_M_contig3.8095.1	nbisL1-mrna-12681	0	0	0	0.326662	0	0
mRNA_D-herbacea_M_contig3.8096.1	nbisL1-mrna-12682	11.998828	19.356748	18.072406	28.688268	32.817446	26.567412
mRNA_D-herbacea_M_contig3.8097.1	nbisL1-mrna-12683	497.268722	521.211163	286.446045	1983.514702	2207.155659	2657.851746
mRNA_D-herbacea_M_contig3.8098.1	nbisL1-mrna-12684	932.567845	846.316581	418.474605	2267.777441	2216.530568	1881.482917
mRNA_D-herbacea_M_contig3.8099.1	nbisL1-mrna-12685	36.23416	42.465794	28.190248	2.897955	3.745246	1.327156
mRNA_D-herbacea_M_contig3.8100.1	nbisL1-mrna-12686	63.503375	60.389564	72.067421	59.604063	68.396543	60.245004
mRNA_D-herbacea_M_contig3.8101.1	nbisL1-mrna-12687	11.447928	17.70654	15.171881	23.356985	28.992229	22.700479
mRNA_D-herbacea_M_contig3.8102.1	nbisL1-mrna-12688	28.354812	50.794839	35.439473	55.503071	63.322384	56.255709
mRNA_D-herbacea_M_contig3.8103.1	nbisL1-mrna-12689	0.410568	0	0	0	0	0
mRNA_D-herbacea_M_contig3.8104.1	nbisL1-mrna-12690	1.046589	0.774152	0	3.602587	0	0
mRNA_D-herbacea_M_contig3.8105.1	nbisL1-mrna-12691	0.570122	0.422107	0.697838	0	0	0
mRNA_D-herbacea_M_contig3.8106.1	nbisL1-mrna-12692	42.637236	46.494561	38.440429	23.676165	27.524286	16.353459
mRNA_D-herbacea_M_contig3.8107.1	nbisL1-mrna-12693	19.712944	21.471382	15.312469	10.99033	14.921239	5.761361
mRNA_D-herbacea_M_contig3.8108.1	nbisL1-mrna-12694	16.349156	21.541007	15.919637	9.679068	8.58516	5.592451
mRNA_D-herbacea_M_contig3.8109.1	nbisL1-mrna-12695	11.455649	16.645441	13.551292	12.514205	10.731373	12.323969
mRNA_D-herbacea_M_contig3.8110.1	nbisL1-mrna-12696	3026.296821	2639.257649	1293.202531	5596.648372	5383.816536	5206.149758
mRNA_D-herbacea_M_contig3.8111.1	nbisL1-mrna-12697	427.377819	394.52844	232.625363	678.359684	669.46497	655.396635
mRNA_D-herbacea_M_contig3.8112.1	nbisL1-mrna-12698	15.465616	16.357547	6.204511	63.0806	37.903375	49.365606
mRNA_D-herbacea_M_contig3.8113.1	nbisL1-mrna-12699	17.630913	22.708065	12.786688	29.679178	24.542343	21.143274
mRNA_D-herbacea_M_contig3.8114.1	nbisL1-mrna-12700	9.371968	16.719191	9.212522	9.350748	15.097638	12.362605
mRNA_D-herbacea_M_contig3.8115.1	nbisL1-mrna-12701	8.496459	8.387474	4.055102	9.765527	14.588816	7.885857
mRNA_D-herbacea_M_contig3.8116.1	nbisL1-mrna-12702	4.631593	6.34205	1.05848	3.524672	2.881907	2.258623
mRNA_D-herbacea_M_contig3.8117.1	nbisL1-mrna-12703	8.346883	13.081966	3.169551	7.142482	10.243545	6.309996
mRNA_D-herbacea_M_contig3.8118.1	nbisL1-mrna-12704	18.231633	20.499659	12.402556	13.685416	12.892717	11.93642
mRNA_D-herbacea_M_contig462.11255.1	nbisL1-mrna-12705	0	0	0	65.195212	0	0
mRNA_D-herbacea_M_contig593.13159.1	nbisL1-mrna-12706	6.498411	11.77286	10.620615	6.726502	8.214101	5.925257
mRNA_D-herbacea_M_contig593.13160.1	nbisL1-mrna-12707	13.666159	21.093746	19.612914	19.044471	17.910394	9.542605
mRNA_D-herbacea_M_contig593.13161.1	nbisL1-mrna-12708	0	0	0	0	0	0
mRNA_D-herbacea_M_contig593.13162.1	nbisL1-mrna-12709	7.032472	8.348905	9.509353	23.721041	27.89286	25.453505
mRNA_D-herbacea_M_contig704.14303.1	nbisL1-mrna-12710	7.378977	6.77928	6.754327	14.566246	12.613376	15.586574
mRNA_D-herbacea_M_contig704.14302.1	nbisL1-mrna-12711	170.350958	174.240882	166.249103	138.997757	134.73937	140.491837
mRNA_D-herbacea_M_contig704.14301.1	nbisL1-mrna-12712	23.879513	27.118067	20.327823	29.091194	23.49044	26.835361
mRNA_D-herbacea_M_contig704.14300.1	nbisL1-mrna-12713	60.129854	66.80957	65.669851	51.921109	48.971723	51.483789
mRNA_D-herbacea_M_contig704.14299.1	nbisL1-mrna-12714	29.106252	27.743285	33.119855	28.285698	28.984993	24.907694
mRNA_D-herbacea_M_contig704.14298.1	nbisL1-mrna-12715	0.024055	0	0	0	0	0
mRNA_D-herbacea_M_contig13.1992.1	nbisL1-mrna-12716	3.916037	0.672708	0	1.245861	0	0
mRNA_D-herbacea_M_contig13.1991.1	nbisL1-mrna-12717	1.388072	1.463158	1.814596	1.36208	1.995748	0.370884
mRNA_D-herbacea_M_contig13.1990.1	nbisL1-mrna-12718	32.651656	31.171412	34.611735	33.224436	26.553416	34.360001
mRNA_D-herbacea_M_contig13.1989.1	nbisL1-mrna-12719	0.737647	1.855034	1.461385	0.569173	0.915423	0.801373
mRNA_D-herbacea_M_contig13.1988.1	nbisL1-mrna-12720	13.796232	19.435063	15.985246	8.425089	11.082482	10.073052
mRNA_D-herbacea_M_contig13.1987.1	nbisL1-mrna-12721	4.661004	13.507827	9.306135	7.556674	7.756755	6.556361
mRNA_D-herbacea_M_contig13.1986.1	nbisL1-mrna-12722	10.919456	14.790662	28.607833	1.475108	0.276794	0.669095
mRNA_D-herbacea_M_contig13.1985.1	nbisL1-mrna-12723	47.115846	50.743395	48.55919	37.735657	39.587237	38.377701
mRNA_D-herbacea_M_contig13.1984.1	nbisL1-mrna-12724	25.779593	34.418034	34.836358	20.063414	22.271983	20.84898
mRNA_D-herbacea_M_contig13.1983.1	nbisL1-mrna-12725	3.680279	6.981331	4.91722	7.701757	9.61747	5.457966
mRNA_D-herbacea_M_contig13.1982.1	nbisL1-mrna-12726	4.653364	2.462267	0.407291	8.264793	13.303762	8.878037
mRNA_D-herbacea_M_contig13.1981.1	nbisL1-mrna-12727	1.312867	0.884258	0.104448	4.232927	7.013073	3.732601
mRNA_D-herbacea_M_contig13.1980.1	nbisL1-mrna-12728	84.925576	67.952149	94.617035	88.000284	85.425548	83.086177
mRNA_D-herbacea_M_contig13.1979.1	nbisL1-mrna-12729	50.048646	53.285634	43.889413	82.877111	77.874339	75.976202
mRNA_D-herbacea_M_contig13.1978.1	nbisL1-mrna-12730	6.081586	8.083779	7.845535	6.750825	7.096411	6.230954
mRNA_D-herbacea_M_contig13.1977.1	nbisL1-mrna-12731	33.460468	31.94627	27.544002	43.960943	54.350069	41.227578
mRNA_D-herbacea_M_contig13.1976.1	nbisL1-mrna-12732	5.33988	9.50632	8.556918	11.017268	7.57699	5.727424
mRNA_D-herbacea_M_contig13.1975.1	nbisL1-mrna-12733	10.93376	9.518278	7.179957	9.652927	12.49074	3.782933
mRNA_D-herbacea_M_contig13.1974.1	nbisL1-mrna-12734	7.420765	6.467094	9.817374	5.901195	9.529891	5.326337
mRNA_D-herbacea_M_contig13.1973.1	nbisL1-mrna-12735	20.624245	32.641117	20.024393	3.763498	4.305183	1.433206
mRNA_D-herbacea_M_contig13.1972.1	nbisL1-mrna-12736	0.118664	0.057549	0.047593	0.053544	0.059941	0.048445
mRNA_D-herbacea_M_contig13.1970.1	nbisL1-mrna-12737	27.777911	32.566784	35.184817	24.083773	26.434536	25.580508
mRNA_D-herbacea_M_contig13.1971.1	nbisL1-mrna-12738	0.212631	0	0	0.440546	0	0
mRNA_D-herbacea_M_contig13.1969.1	nbisL1-mrna-12739	0.295879	0	0.271286	1.835454	0	0
mRNA_D-herbacea_M_contig13.1968.1	nbisL1-mrna-12740	2.551578	1.889964	3.516378	1.321638	2.038842	1.215625
mRNA_D-herbacea_M_contig13.1967.1	nbisL1-mrna-12741	5.079492	6.262428	6.072138	4.701026	5.03228	4.178579
mRNA_D-herbacea_M_contig13.1966.1	nbisL1-mrna-12742	56.417906	82.273342	70.794433	82.106991	101.212713	85.034468
mRNA_D-herbacea_M_contig13.1965.1	nbisL1-mrna-12743	0.03663	0.116916	0.104139	0.05019	0.05598	0.052889
mRNA_D-herbacea_M_contig13.1964.1	nbisL1-mrna-12744	12.867017	15.941297	15.983463	31.263361	31.377528	28.686299
mRNA_D-herbacea_M_contig13.1963.1	nbisL1-mrna-12745	24.237024	35.241365	28.774359	14.728727	20.098283	16.904151
mRNA_D-herbacea_M_contig13.1962.1	nbisL1-mrna-12746	31.246051	36.063908	34.955573	40.862596	40.777467	33.423395
mRNA_D-herbacea_M_contig13.1961.1	nbisL1-mrna-12747	9.605979	9.193242	9.598559	4.281604	7.676032	6.567558
mRNA_D-herbacea_M_contig13.1960.1	nbisL1-mrna-12748	13.270692	17.040826	17.295194	10.552465	10.569246	6.645609
mRNA_D-herbacea_M_contig13.1959.1	nbisL1-mrna-12749	13.847053	20.139159	15.655694	13.84572	11.408409	8.744985
mRNA_D-herbacea_M_contig13.1958.1	nbisL1-mrna-12750	0	0.608489	0	0	0.663819	0
mRNA_D-herbacea_M_contig13.1957.1	nbisL1-mrna-12751	47.524455	43.275167	39.880059	61.206456	59.738398	64.175634
mRNA_D-herbacea_M_contig13.1956.1	nbisL1-mrna-12752	7.887579	15.111426	9.893419	6.66006	13.188176	4.853182
mRNA_D-herbacea_M_contig13.1955.1	nbisL1-mrna-12753	14.703878	18.588232	15.574659	14.469446	18.871588	12.103378
mRNA_D-herbacea_M_contig13.1954.1	nbisL1-mrna-12754	6.880241	10.384978	6.281229	7.364107	6.781512	6.190068
mRNA_D-herbacea_M_contig13.1953.1	nbisL1-mrna-12755	12.160603	13.589565	14.372857	9.117617	9.397402	10.482627
mRNA_D-herbacea_M_contig13.1952.1	nbisL1-mrna-12756	3.656978	4.780366	5.534479	8.468757	6.191104	6.971451
mRNA_D-herbacea_M_contig13.1951.1	nbisL1-mrna-12757	1.290234	1.426406	1.659182	2.38883	2.733559	2.641634
mRNA_D-herbacea_M_contig13.1950.1	nbisL1-mrna-12758	65.749835	68.554211	62.161979	138.503371	157.812019	118.468291
mRNA_D-herbacea_M_contig13.1949.1	nbisL1-mrna-12759	11.615467	13.111305	13.994257	14.824681	14.631507	14.706425
mRNA_D-herbacea_M_contig13.1948.1	nbisL1-mrna-12760	12.225738	13.946881	13.362991	13.319523	12.290708	11.070095
mRNA_D-herbacea_M_contig13.1947.1	nbisL1-mrna-12761	12.378057	13.0831	9.071037	11.127075	9.82086	9.630503
mRNA_D-herbacea_M_contig13.1946.1	nbisL1-mrna-12762	0.40232	0.161788	0.133789	0.075275	0.084418	0.136328
mRNA_D-herbacea_M_contig13.1944.1	nbisL1-mrna-12763	13.819807	15.511355	13.838117	14.931213	13.949287	14.419798
mRNA_D-herbacea_M_contig13.1945.1	nbisL1-mrna-12764	0	0	0	0	0	0
mRNA_D-herbacea_M_contig13.1943.1	nbisL1-mrna-12765	5.329974	5.406782	5.585772	4.094295	4.323859	4.318012
mRNA_D-herbacea_M_contig13.1942.1	nbisL1-mrna-12766	13.728482	14.003245	13.021548	11.147807	12.987437	13.041864
mRNA_D-herbacea_M_contig13.1941.1	nbisL1-mrna-12767	20.286974	27.198277	22.238071	21.813525	23.273064	17.615139
mRNA_D-herbacea_M_contig13.1940.1	nbisL1-mrna-12768	394.26293	457.400517	330.238402	292.094746	298.058208	269.158945
mRNA_D-herbacea_M_contig13.1939.1	nbisL1-mrna-12769	20.609255	23.365921	22.15053	20.563071	20.357705	20.707488
mRNA_D-herbacea_M_contig13.1938.1	nbisL1-mrna-12770	0	0	0	0	0	0
mRNA_D-herbacea_M_contig13.1937.1	nbisL1-mrna-12771	81.58727	81.927615	90.221972	69.22447	66.670306	67.141532
mRNA_D-herbacea_M_contig13.1936.1	nbisL1-mrna-12772	8.636135	8.63746	9.877316	11.992433	11.043742	9.888286
mRNA_D-herbacea_M_contig13.1935.1	nbisL1-mrna-12773	6.76307	6.425405	3.246239	53.844557	44.50182	35.940614
mRNA_D-herbacea_M_contig13.1934.1	nbisL1-mrna-12774	13.199888	20.270031	12.482892	16.266357	22.575811	19.011635
mRNA_D-herbacea_M_contig13.1933.1	nbisL1-mrna-12775	179.480047	143.189927	148.007004	372.591337	357.140813	345.612601
mRNA_D-herbacea_M_contig13.1932.1	nbisL1-mrna-12776	0.159778	0.117852	0.389787	0.329073	0	0.397837
mRNA_D-herbacea_M_contig13.1931.1	nbisL1-mrna-12777	30.208101	34.231209	21.66958	104.926996	111.701255	94.402903
mRNA_D-herbacea_M_contig13.1930.1	nbisL1-mrna-12778	0	0	0.746567	0.420984	0	0.386766
mRNA_D-herbacea_M_contig13.1929.1	nbisL1-mrna-12779	7.229818	11.833145	12.084692	13.934018	13.725325	12.070753
mRNA_D-herbacea_M_contig13.1928.1	nbisL1-mrna-12780	0	0	0	0	0	0
mRNA_D-herbacea_M_contig13.1927.1	nbisL1-mrna-12781	14.39484	19.318853	15.338797	12.027836	16.754214	11.125859
mRNA_D-herbacea_M_contig13.1926.1	nbisL1-mrna-12782	2.404384	1.059837	0	3.93413	0	3.739574
mRNA_D-herbacea_M_contig13.1925.1	nbisL1-mrna-12783	14.777338	26.904037	14.568047	3.746169	5.92076	5.262097
mRNA_D-herbacea_M_contig13.1924.1	nbisL1-mrna-12784	23.074442	40.041748	31.174529	6.738397	7.387112	5.921305
mRNA_D-herbacea_M_contig13.1923.1	nbisL1-mrna-12785	29.260528	44.84684	34.117065	10.00289	9.483689	8.292327
