gene_id	gene_name	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH1_rep1	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH3_rep3	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH4_rep4
Ddudresnayi_g10343	Ddudresnayi_g10343	2.171648	2.916691	2.713004
Ddudresnayi_g10344	Ddudresnayi_g10344	6.565932	3.934098	4.315428
Ddudresnayi_g10345	Ddudresnayi_g10345	4.619693	6.38411	3.974916
Ddudresnayi_g10346	Ddudresnayi_g10346	0	0	0
Ddudresnayi_g10347	Ddudresnayi_g10347	0	0	0
Ddudresnayi_g10349	Ddudresnayi_g10349	3081.006609	2871.219246	3068.517657
Ddudresnayi_g1035	Ddudresnayi_g1035	0	0	0
Ddudresnayi_g10351	Ddudresnayi_g10351	13.00701	16.629504	15.317803
Ddudresnayi_g10352	Ddudresnayi_g10352	0	0	0
Ddudresnayi_g10353	Ddudresnayi_g10353	0	0	0
Ddudresnayi_g10355	Ddudresnayi_g10355	229.506655	260.082438	244.253112
Ddudresnayi_g10356	Ddudresnayi_g10356	18.080658	18.321836	15.006814
Ddudresnayi_g10357	Ddudresnayi_g10357	55.278589	48.988194	41.194395
Ddudresnayi_g10358	Ddudresnayi_g10358	23.338532	27.549555	22.003811
Ddudresnayi_g10359	Ddudresnayi_g10359	3.11343	4.699511	3.122923
Ddudresnayi_g1036	Ddudresnayi_g1036	11.418127	10.547566	8.196344
Ddudresnayi_g10360	Ddudresnayi_g10360	10.375309	12.981086	9.155486
Ddudresnayi_g10361	Ddudresnayi_g10361	0.173347	0	0.076047
Ddudresnayi_g10362	Ddudresnayi_g10362	32.091578	34.462331	34.914395
Ddudresnayi_g10363	Ddudresnayi_g10363	39.512062	17.245688	34.752158
Ddudresnayi_g10364	Ddudresnayi_g10364	0	0	0
Ddudresnayi_g10365	Ddudresnayi_g10365	20.138216	28.472342	13.448412
Ddudresnayi_g10366	Ddudresnayi_g10366	73.810196	86.205793	56.959642
Ddudresnayi_g10367	Ddudresnayi_g10367	1.561188	3.54566	2.50156
Ddudresnayi_g10368	Ddudresnayi_g10368	0	0	0.269599
Ddudresnayi_g10369	Ddudresnayi_g10369	7.558162	5.643082	5.880242
Ddudresnayi_g1037	Ddudresnayi_g1037	32.359516	31.568682	35.300125
Ddudresnayi_g10370	Ddudresnayi_g10370	10.466824	14.254621	11.414647
Ddudresnayi_g10371	Ddudresnayi_g10371	39.332001	42.607542	32.536162
Ddudresnayi_g10372	Ddudresnayi_g10372	51.00693	58.980455	48.399331
Ddudresnayi_g10373	Ddudresnayi_g10373	7.517046	10.665112	7.257016
Ddudresnayi_g10374	Ddudresnayi_g10374	11.174308	12.361908	11.331567
Ddudresnayi_g10375	Ddudresnayi_g10375	8.880552	10.215871	11.264066
Ddudresnayi_g10376	Ddudresnayi_g10376	0	0	0
Ddudresnayi_g10377	Ddudresnayi_g10377	0	0	0
Ddudresnayi_g10378	Ddudresnayi_g10378	31.464294	42.106136	28.830264
Ddudresnayi_g10379	Ddudresnayi_g10379	45.598821	59.36703	48.430952
Ddudresnayi_g1038	Ddudresnayi_g1038	32.431225	33.462237	31.72507
Ddudresnayi_g10380	Ddudresnayi_g10380	1.635732	2.129486	1.421728
Ddudresnayi_g10381	Ddudresnayi_g10381	18.338379	25.208566	17.864107
Ddudresnayi_g10382	Ddudresnayi_g10382	32.201986	39.879271	28.120141
Ddudresnayi_g10383	Ddudresnayi_g10383	71.537809	63.41218	65.22137
Ddudresnayi_g10384	Ddudresnayi_g10384	6.907782	6.615468	5.248701
Ddudresnayi_g10386	Ddudresnayi_g10386	25.584035	26.949916	21.758714
Ddudresnayi_g10387	Ddudresnayi_g10387	5.980589	15.216842	8.717667
Ddudresnayi_g10388	Ddudresnayi_g10388	53.50286	62.783688	46.642539
Ddudresnayi_g10389	Ddudresnayi_g10389	0	0	0
Ddudresnayi_g10390	Ddudresnayi_g10390	21.356512	30.849775	29.412983
Ddudresnayi_g10391	Ddudresnayi_g10391	86.968128	95.449062	75.336622
Ddudresnayi_g10392	Ddudresnayi_g10392	0	0	0
Ddudresnayi_g10394	Ddudresnayi_g10394	54.23263	37.057976	26.004729
Ddudresnayi_g10395	Ddudresnayi_g10395	0	0	0
Ddudresnayi_g10396	Ddudresnayi_g10396	0	0	0
Ddudresnayi_g10397	Ddudresnayi_g10397	0	0	0
Ddudresnayi_g10398	Ddudresnayi_g10398	0	0	0
Ddudresnayi_g10399	Ddudresnayi_g10399	19.619372	32.953026	22.104412
Ddudresnayi_g104	Ddudresnayi_g104	7.863537	5.230033	7.77067
Ddudresnayi_g1040	Ddudresnayi_g1040	64.287561	69.050621	70.200218
Ddudresnayi_g10400	Ddudresnayi_g10400	6.485908	6.345168	6.546336
Ddudresnayi_g10401	Ddudresnayi_g10401	157.773105	121.321285	135.710723
Ddudresnayi_g10402	Ddudresnayi_g10402	338.296395	292.776845	345.690711
Ddudresnayi_g10404	Ddudresnayi_g10404	18.349512	16.617942	14.595602
Ddudresnayi_g10405	Ddudresnayi_g10405	12.499538	20.51513	14.124031
Ddudresnayi_g10406	Ddudresnayi_g10406	31.83118	43.008958	28.900173
Ddudresnayi_g10407	Ddudresnayi_g10407	0	0	0
Ddudresnayi_g10408	Ddudresnayi_g10408	0	0	0
Ddudresnayi_g10409	Ddudresnayi_g10409	0	0	0
Ddudresnayi_g10410	Ddudresnayi_g10410	2.281376	3.039466	2.197038
Ddudresnayi_g10411	Ddudresnayi_g10411	0.105236	0	0.138183
Ddudresnayi_g10412	Ddudresnayi_g10412	0	0	0
Ddudresnayi_g10413	Ddudresnayi_g10413	0	0	0
Ddudresnayi_g10414	Ddudresnayi_g10414	0.412673	0.801725	0.599678
Ddudresnayi_g10416	Ddudresnayi_g10416	108.280447	117.070692	90.703755
Ddudresnayi_g10417	Ddudresnayi_g10417	4.482462	3.194607	2.917494
Ddudresnayi_g10418	Ddudresnayi_g10418	6.097148	3.752025	4.484502
Ddudresnayi_g10419	Ddudresnayi_g10419	20.295015	30.019447	23.698479
Ddudresnayi_g1042	Ddudresnayi_g1042	14.748241	15.048539	12.482526
Ddudresnayi_g10420	Ddudresnayi_g10420	84.265001	105.632904	89.729875
Ddudresnayi_g10421	Ddudresnayi_g10421	0	0	0
Ddudresnayi_g10422	Ddudresnayi_g10422	2.404744	4.387121	2.5214
Ddudresnayi_g10423	Ddudresnayi_g10423	1.439274	3.384834	1.810321
Ddudresnayi_g10424	Ddudresnayi_g10424	4.327215	4.267318	3.966408
Ddudresnayi_g10426	Ddudresnayi_g10426	9.028467	10.791739	7.399146
Ddudresnayi_g10428	Ddudresnayi_g10428	5.955685	10.818483	3.593706
Ddudresnayi_g10429	Ddudresnayi_g10429	2.893016	4.869733	3.528363
Ddudresnayi_g1043	Ddudresnayi_g1043	13.604754	16.916214	11.144371
Ddudresnayi_g10430	Ddudresnayi_g10430	6.777202	8.424126	5.696551
Ddudresnayi_g10431	Ddudresnayi_g10431	52.016563	55.181528	46.701761
Ddudresnayi_g10432	Ddudresnayi_g10432	0	0	0
Ddudresnayi_g10433	Ddudresnayi_g10433	0	0	0
Ddudresnayi_g10434	Ddudresnayi_g10434	0	0	0
Ddudresnayi_g10435	Ddudresnayi_g10435	0	0	0.208285
Ddudresnayi_g10436	Ddudresnayi_g10436	6.408839	6.66593	4.609824
Ddudresnayi_g10437	Ddudresnayi_g10437	0	0	0
Ddudresnayi_g1044	Ddudresnayi_g1044	9.682376	16.310102	15.29613
Ddudresnayi_g10440	Ddudresnayi_g10440	11.844356	13.847023	11.086755
Ddudresnayi_g10441	Ddudresnayi_g10441	8.693202	10.161382	7.579843
Ddudresnayi_g10442	Ddudresnayi_g10442	27.775031	32.382109	22.972959
Ddudresnayi_g10443	Ddudresnayi_g10443	8.11908	10.938257	5.946362
Ddudresnayi_g10444	Ddudresnayi_g10444	12.936585	12.084751	12.010403
Ddudresnayi_g10445	Ddudresnayi_g10445	404.095391	427.588802	381.184247
Ddudresnayi_g10446	Ddudresnayi_g10446	206.173871	247.350319	227.081796
Ddudresnayi_g10447	Ddudresnayi_g10447	81.204685	91.766917	71.768737
Ddudresnayi_g10448	Ddudresnayi_g10448	19.276926	23.529452	19.141616
Ddudresnayi_g10449	Ddudresnayi_g10449	27.869748	25.350252	23.418366
Ddudresnayi_g10450	Ddudresnayi_g10450	0	0	0
Ddudresnayi_g10451	Ddudresnayi_g10451	0	0	0
Ddudresnayi_g10452	Ddudresnayi_g10452	0	0	0
Ddudresnayi_g10453	Ddudresnayi_g10453	12.01879	11.889516	9.790243
Ddudresnayi_g10454	Ddudresnayi_g10454	70.875317	62.210077	66.508631
Ddudresnayi_g10455	Ddudresnayi_g10455	28.222567	26.13175	27.520391
Ddudresnayi_g10456	Ddudresnayi_g10456	10.323033	14.697482	9.938483
Ddudresnayi_g10457	Ddudresnayi_g10457	14.185516	17.638201	13.364824
Ddudresnayi_g10458	Ddudresnayi_g10458	31.272269	34.949037	29.391801
Ddudresnayi_g10459	Ddudresnayi_g10459	27.134464	31.009614	26.68366
Ddudresnayi_g1046	Ddudresnayi_g1046	5.375797	7.389441	6.890486
Ddudresnayi_g10460	Ddudresnayi_g10460	82.89547	94.676009	65.68097
Ddudresnayi_g10462	Ddudresnayi_g10462	15.979852	13.153638	13.11171
Ddudresnayi_g10463	Ddudresnayi_g10463	0.111007	0.810783	0.534072
Ddudresnayi_g10464	Ddudresnayi_g10464	5.845593	10.896425	7.458545
Ddudresnayi_g10465	Ddudresnayi_g10465	18.984618	17.806616	14.979847
Ddudresnayi_g10466	Ddudresnayi_g10466	0	0	0
Ddudresnayi_g10467	Ddudresnayi_g10467	123.265803	134.686154	103.992323
Ddudresnayi_g10468	Ddudresnayi_g10468	83.428485	108.403131	86.695467
Ddudresnayi_g10469	Ddudresnayi_g10469	0.337447	0.247099	0.44424
Ddudresnayi_g1047	Ddudresnayi_g1047	12.882822	11.429525	10.721402
Ddudresnayi_g10470	Ddudresnayi_g10470	0	0	0
Ddudresnayi_g10471	Ddudresnayi_g10471	372.589932	387.770222	305.990444
Ddudresnayi_g10472	Ddudresnayi_g10472	177.784361	203.118815	142.439512
Ddudresnayi_g10473	Ddudresnayi_g10473	12.806516	16.06455	14.786814
Ddudresnayi_g10474	Ddudresnayi_g10474	15.842216	20.238785	13.875394
Ddudresnayi_g10475	Ddudresnayi_g10475	6.413834	7.487506	5.665504
Ddudresnayi_g10476	Ddudresnayi_g10476	15.156786	17.153524	12.908294
Ddudresnayi_g10477	Ddudresnayi_g10477	0	0	0.074252
Ddudresnayi_g10478	Ddudresnayi_g10478	3.814132	4.027997	3.91288
Ddudresnayi_g10479	Ddudresnayi_g10479	7.032273	2.921394	2.31666
Ddudresnayi_g1048	Ddudresnayi_g1048	0.07262	0.319421	0.095742
Ddudresnayi_g10480	Ddudresnayi_g10480	40.429723	53.98997	31.450522
Ddudresnayi_g10481	Ddudresnayi_g10481	0	0	0
Ddudresnayi_g10482	Ddudresnayi_g10482	5.157945	4.902063	4.50696
Ddudresnayi_g10483	Ddudresnayi_g10483	13.650167	12.872135	9.856008
Ddudresnayi_g10484	Ddudresnayi_g10484	2.109435	1.831316	3.554288
Ddudresnayi_g10486	Ddudresnayi_g10486	8.473055	10.726483	12.078944
Ddudresnayi_g10487	Ddudresnayi_g10487	50.625696	50.813002	43.375557
Ddudresnayi_g10488	Ddudresnayi_g10488	19.470415	20.283779	14.879543
Ddudresnayi_g10489	Ddudresnayi_g10489	0	0	0
Ddudresnayi_g1049	Ddudresnayi_g1049	0.086891	0.063878	0.019162
Ddudresnayi_g10490	Ddudresnayi_g10490	25.12764	23.85216	25.305403
Ddudresnayi_g10492	Ddudresnayi_g10492	0.121391	0	0.106051
Ddudresnayi_g10493	Ddudresnayi_g10493	0	0	0
Ddudresnayi_g10494	Ddudresnayi_g10494	0.880702	4.818742	2.153861
Ddudresnayi_g10495	Ddudresnayi_g10495	6.033253	6.085317	4.920527
Ddudresnayi_g10496	Ddudresnayi_g10496	3.3364	5.857301	2.673562
Ddudresnayi_g10497	Ddudresnayi_g10497	3.962804	7.341859	4.363994
Ddudresnayi_g10498	Ddudresnayi_g10498	3.865959	2.115755	3.641558
Ddudresnayi_g10499	Ddudresnayi_g10499	11.249146	10.794332	9.509467
Ddudresnayi_g105	Ddudresnayi_g105	9.103542	9.244631	9.740804
Ddudresnayi_g1050	Ddudresnayi_g1050	19.759278	24.151595	19.347954
Ddudresnayi_g10500	Ddudresnayi_g10500	0	0	0
Ddudresnayi_g10501	Ddudresnayi_g10501	14.485773	15.849021	10.30569
Ddudresnayi_g10502	Ddudresnayi_g10502	56.519725	62.4524	42.524964
Ddudresnayi_g10504	Ddudresnayi_g10504	31.783375	28.971379	23.988034
Ddudresnayi_g10505	Ddudresnayi_g10505	60.880131	53.76682	57.938935
Ddudresnayi_g10506	Ddudresnayi_g10506	0	0	0
Ddudresnayi_g10507	Ddudresnayi_g10507	11.288442	16.824477	11.422745
Ddudresnayi_g10508	Ddudresnayi_g10508	5.399572	5.705384	5.121409
Ddudresnayi_g1051	Ddudresnayi_g1051	0	3.043577	5.426506
Ddudresnayi_g10510	Ddudresnayi_g10510	40.332713	44.378351	37.710931
Ddudresnayi_g10511	Ddudresnayi_g10511	33.013411	44.364457	28.13497
Ddudresnayi_g10512	Ddudresnayi_g10512	1.761403	0	1.435908
Ddudresnayi_g10513	Ddudresnayi_g10513	4.818793	5.902035	4.684379
Ddudresnayi_g10514	Ddudresnayi_g10514	0	0	0
Ddudresnayi_g10515	Ddudresnayi_g10515	13.94972	13.193363	10.211276
Ddudresnayi_g10516	Ddudresnayi_g10516	10.944183	14.514735	13.75104
Ddudresnayi_g10517	Ddudresnayi_g10517	7.108199	7.554726	7.100948
Ddudresnayi_g10518	Ddudresnayi_g10518	0.523159	0.575683	0.230117
Ddudresnayi_g10519	Ddudresnayi_g10519	8.685082	12.245672	6.938851
Ddudresnayi_g1052	Ddudresnayi_g1052	6.706379	10.294818	5.391523
Ddudresnayi_g10520	Ddudresnayi_g10520	5.80614	8.31597	6.727806
Ddudresnayi_g10521	Ddudresnayi_g10521	6.750085	6.614779	4.381087
Ddudresnayi_g10522	Ddudresnayi_g10522	41.307998	44.297205	41.422276
Ddudresnayi_g10523	Ddudresnayi_g10523	6.407101	7.3074	6.790161
Ddudresnayi_g10525	Ddudresnayi_g10525	13.876827	20.290419	12.425161
Ddudresnayi_g10527	Ddudresnayi_g10527	12.33387	15.007954	11.886183
Ddudresnayi_g10528	Ddudresnayi_g10528	12.162726	8.36058	11.498092
Ddudresnayi_g10529	Ddudresnayi_g10529	6.872794	7.514486	7.322437
Ddudresnayi_g1053	Ddudresnayi_g1053	91.128188	92.218768	46.551745
Ddudresnayi_g10530	Ddudresnayi_g10530	9.47554	11.296158	10.218697
Ddudresnayi_g10531	Ddudresnayi_g10531	27.16063	40.708818	31.630662
Ddudresnayi_g10532	Ddudresnayi_g10532	7.804684	10.598927	8.860679
Ddudresnayi_g10533	Ddudresnayi_g10533	4.431705	6.932223	4.514433
Ddudresnayi_g10534	Ddudresnayi_g10534	20.756209	22.040894	13.910936
Ddudresnayi_g10535	Ddudresnayi_g10535	19.375434	24.09371	17.589868
Ddudresnayi_g10536	Ddudresnayi_g10536	10.527577	8.253077	9.826345
Ddudresnayi_g10537	Ddudresnayi_g10537	7.680786	7.958626	6.293136
Ddudresnayi_g10538	Ddudresnayi_g10538	2.057971	5.958369	1.77936
Ddudresnayi_g10539	Ddudresnayi_g10539	2.29747	3.052941	2.019521
Ddudresnayi_g1054	Ddudresnayi_g1054	126.846087	122.145605	139.805256
Ddudresnayi_g10540	Ddudresnayi_g10540	4.869344	3.760628	4.425296
Ddudresnayi_g10541	Ddudresnayi_g10541	8.68935	7.121276	6.1374
Ddudresnayi_g10542	Ddudresnayi_g10542	10.240983	8.961733	7.194948
Ddudresnayi_g10543	Ddudresnayi_g10543	6.193258	8.292614	4.265351
Ddudresnayi_g10544	Ddudresnayi_g10544	0	0.413188	0
Ddudresnayi_g10545	Ddudresnayi_g10545	178.281368	202.2203	184.975447
Ddudresnayi_g10546	Ddudresnayi_g10546	0.927065	1.899265	1.99135
Ddudresnayi_g10547	Ddudresnayi_g10547	4.334978	8.96322	4.814638
Ddudresnayi_g10548	Ddudresnayi_g10548	10.196424	11.682977	9.543431
Ddudresnayi_g10549	Ddudresnayi_g10549	15.237815	18.077682	14.877475
Ddudresnayi_g1055	Ddudresnayi_g1055	0	0	0
Ddudresnayi_g10550	Ddudresnayi_g10550	16.310615	20.874902	13.824302
Ddudresnayi_g10551	Ddudresnayi_g10551	17.149199	13.2938	13.127342
Ddudresnayi_g10552	Ddudresnayi_g10552	5.237337	8.629197	4.82607
Ddudresnayi_g10553	Ddudresnayi_g10553	130.404814	183.768698	187.422522
Ddudresnayi_g10554	Ddudresnayi_g10554	25.121721	24.91929	23.306761
Ddudresnayi_g10555	Ddudresnayi_g10555	32.47646	34.340618	34.253108
Ddudresnayi_g10557	Ddudresnayi_g10557	11.06106	12.712824	9.312213
Ddudresnayi_g10558	Ddudresnayi_g10558	3.899418	4.634806	3.163424
Ddudresnayi_g10559	Ddudresnayi_g10559	10.516003	11.264965	8.944996
Ddudresnayi_g1056	Ddudresnayi_g1056	79.605717	69.009667	75.769056
Ddudresnayi_g10560	Ddudresnayi_g10560	0.180376	0.159237	0.07963
Ddudresnayi_g10561	Ddudresnayi_g10561	0	0.194181	0.11621
Ddudresnayi_g10562	Ddudresnayi_g10562	0	0	0
Ddudresnayi_g10563	Ddudresnayi_g10563	187.674067	178.843366	180.106866
Ddudresnayi_g10564	Ddudresnayi_g10564	112.256871	91.011593	97.781833
Ddudresnayi_g10565	Ddudresnayi_g10565	70.0798	74.881001	60.213129
Ddudresnayi_g10566	Ddudresnayi_g10566	54.125052	50.461396	53.433469
Ddudresnayi_g10568	Ddudresnayi_g10568	72.018669	79.106745	62.07858
Ddudresnayi_g10569	Ddudresnayi_g10569	0.357769	0.259622	0.077589
Ddudresnayi_g1057	Ddudresnayi_g1057	89.70909	82.107784	72.778595
Ddudresnayi_g10570	Ddudresnayi_g10570	15.264512	16.997607	13.404406
Ddudresnayi_g10572	Ddudresnayi_g10572	9.321264	8.562162	8.74601
Ddudresnayi_g10573	Ddudresnayi_g10573	0.331956	0.241187	0.43263
Ddudresnayi_g10574	Ddudresnayi_g10574	13.627738	6.202789	18.861761
Ddudresnayi_g10575	Ddudresnayi_g10575	10.239029	12.37835	9.178565
Ddudresnayi_g10576	Ddudresnayi_g10576	13.841509	12.640499	15.2138
Ddudresnayi_g10577	Ddudresnayi_g10577	1.530978	2.799641	1.844942
Ddudresnayi_g10579	Ddudresnayi_g10579	0.973607	3.159961	2.513849
Ddudresnayi_g1058	Ddudresnayi_g1058	278.568687	290.6407	308.515289
Ddudresnayi_g10580	Ddudresnayi_g10580	3.127438	6.51449	2.961291
Ddudresnayi_g10581	Ddudresnayi_g10581	10.903292	13.410036	8.072301
Ddudresnayi_g10582	Ddudresnayi_g10582	3.562033	2.957667	4.690711
Ddudresnayi_g10583	Ddudresnayi_g10583	1.921921	2.492724	0
Ddudresnayi_g10584	Ddudresnayi_g10584	0.424366	1.203829	1.789192
Ddudresnayi_g10585	Ddudresnayi_g10585	2.966736	3.565379	2.982782
Ddudresnayi_g10586	Ddudresnayi_g10586	155.931416	199.317125	140.724992
Ddudresnayi_g10587	Ddudresnayi_g10587	215.259661	237.693912	176.861099
Ddudresnayi_g10588	Ddudresnayi_g10588	12.460949	15.070212	10.552485
Ddudresnayi_g10589	Ddudresnayi_g10589	345.175256	416.916542	276.473074
Ddudresnayi_g10590	Ddudresnayi_g10590	0	0	0
Ddudresnayi_g10591	Ddudresnayi_g10591	0	0	0
Ddudresnayi_g10592	Ddudresnayi_g10592	0	0	0
Ddudresnayi_g10593	Ddudresnayi_g10593	570.572757	607.056688	632.578701
Ddudresnayi_g10594	Ddudresnayi_g10594	10.550716	11.594119	7.407648
Ddudresnayi_g10595	Ddudresnayi_g10595	0	0	0.187414
Ddudresnayi_g10596	Ddudresnayi_g10596	0	0	0
Ddudresnayi_g10597	Ddudresnayi_g10597	0	0	0.065574
Ddudresnayi_g10598	Ddudresnayi_g10598	0.211826	0	0.549043
Ddudresnayi_g10599	Ddudresnayi_g10599	13.472684	14.303411	15.237837
Ddudresnayi_g10600	Ddudresnayi_g10600	18.922193	24.27391	16.638157
Ddudresnayi_g10601	Ddudresnayi_g10601	0.561381	0.547618	0.205055
Ddudresnayi_g10602	Ddudresnayi_g10602	14.799582	16.141697	12.858205
Ddudresnayi_g10603	Ddudresnayi_g10603	3.881163	5.449046	4.117735
Ddudresnayi_g10604	Ddudresnayi_g10604	6.16437	4.57642	6.132175
Ddudresnayi_g10605	Ddudresnayi_g10605	1375.344847	1297.534544	1388.015489
Ddudresnayi_g10606	Ddudresnayi_g10606	17.935269	21.056024	26.273987
Ddudresnayi_g10607	Ddudresnayi_g10607	22.380125	21.365663	19.229295
Ddudresnayi_g10608	Ddudresnayi_g10608	1.441265	1.830068	2.187613
Ddudresnayi_g10609	Ddudresnayi_g10609	0	0	0
Ddudresnayi_g1061	Ddudresnayi_g1061	12.53225	13.787748	10.931144
Ddudresnayi_g10610	Ddudresnayi_g10610	1.552839	4.96929	2.499272
Ddudresnayi_g10611	Ddudresnayi_g10611	8.298912	8.923907	8.147868
Ddudresnayi_g10613	Ddudresnayi_g10613	5.087316	5.574982	4.475967
Ddudresnayi_g10614	Ddudresnayi_g10614	470.34499	462.657779	489.87219
Ddudresnayi_g10615	Ddudresnayi_g10615	4336.225371	4136.342515	3843.971871
Ddudresnayi_g10616	Ddudresnayi_g10616	2.212212	2.466667	3.009435
Ddudresnayi_g10617	Ddudresnayi_g10617	32.481169	40.929954	46.01428
Ddudresnayi_g10618	Ddudresnayi_g10618	55.511858	63.110995	51.741121
Ddudresnayi_g10619	Ddudresnayi_g10619	3.843287	6.947631	4.199729
Ddudresnayi_g1062	Ddudresnayi_g1062	7.047507	4.313332	4.171446
Ddudresnayi_g10620	Ddudresnayi_g10620	13.097918	17.449358	16.130324
Ddudresnayi_g10621	Ddudresnayi_g10621	0	0	0.017051
Ddudresnayi_g10622	Ddudresnayi_g10622	35.322185	35.382828	37.961747
Ddudresnayi_g10623	Ddudresnayi_g10623	32.550758	30.891548	30.429989
Ddudresnayi_g10624	Ddudresnayi_g10624	16.803713	16.224155	15.211901
Ddudresnayi_g10625	Ddudresnayi_g10625	0	0	0.201431
Ddudresnayi_g10626	Ddudresnayi_g10626	15.398875	10.072236	11.391947
Ddudresnayi_g10627	Ddudresnayi_g10627	14.008633	10.278677	11.524633
Ddudresnayi_g10628	Ddudresnayi_g10628	8.86593	11.662069	8.223349
Ddudresnayi_g10629	Ddudresnayi_g10629	66.776268	68.234881	51.359571
Ddudresnayi_g1063	Ddudresnayi_g1063	6.295108	7.513324	8.523577
Ddudresnayi_g10630	Ddudresnayi_g10630	39.055717	44.523271	32.793018
Ddudresnayi_g10631	Ddudresnayi_g10631	0	0	0
Ddudresnayi_g10632	Ddudresnayi_g10632	0	0	0
Ddudresnayi_g10633	Ddudresnayi_g10633	0	0	0
Ddudresnayi_g10634	Ddudresnayi_g10634	77.054561	76.17397	65.395628
Ddudresnayi_g10635	Ddudresnayi_g10635	22.501075	20.980035	27.061198
Ddudresnayi_g10636	Ddudresnayi_g10636	0	0	0
Ddudresnayi_g10637	Ddudresnayi_g10637	3.546546	2.826807	3.432904
Ddudresnayi_g10638	Ddudresnayi_g10638	1.302379	2.346528	1.381146
Ddudresnayi_g10639	Ddudresnayi_g10639	4.566345	5.015529	4.746182
Ddudresnayi_g1064	Ddudresnayi_g1064	28.305717	31.817443	29.76972
Ddudresnayi_g10640	Ddudresnayi_g10640	10.629864	11.841868	10.019111
Ddudresnayi_g10641	Ddudresnayi_g10641	16.875042	23.905475	15.778188
Ddudresnayi_g10642	Ddudresnayi_g10642	3.626667	6.376946	4.274823
Ddudresnayi_g10643	Ddudresnayi_g10643	109.079573	101.470542	116.839444
Ddudresnayi_g10644	Ddudresnayi_g10644	19.854133	25.980519	0
Ddudresnayi_g10645	Ddudresnayi_g10645	0	0	0
Ddudresnayi_g10646	Ddudresnayi_g10646	0.053731	0	0.071006
Ddudresnayi_g10647	Ddudresnayi_g10647	3.842555	5.73451	3.583976
Ddudresnayi_g10648	Ddudresnayi_g10648	7.058654	10.884309	6.913086
Ddudresnayi_g10649	Ddudresnayi_g10649	2.07373	3.034135	1.693835
Ddudresnayi_g10650	Ddudresnayi_g10650	0	0	0
Ddudresnayi_g10651	Ddudresnayi_g10651	0	0	0
Ddudresnayi_g10652	Ddudresnayi_g10652	106.419703	100.244794	103.27455
Ddudresnayi_g10654	Ddudresnayi_g10654	92.459321	95.185386	79.855255
Ddudresnayi_g1066	Ddudresnayi_g1066	8.450423	9.374727	8.089733
Ddudresnayi_g1067	Ddudresnayi_g1067	8.270725	10.011404	6.653247
Ddudresnayi_g1068	Ddudresnayi_g1068	11.644295	14.592573	12.186214
Ddudresnayi_g1069	Ddudresnayi_g1069	0.109328	0	0.095656
Ddudresnayi_g107	Ddudresnayi_g107	59.500128	55.120395	59.59515
Ddudresnayi_g1070	Ddudresnayi_g1070	0	0	0
Ddudresnayi_g1071	Ddudresnayi_g1071	22.44442	18.81388	24.209003
Ddudresnayi_g10719	Ddudresnayi_g10719	31.751492	34.755445	34.293686
Ddudresnayi_g1072	Ddudresnayi_g1072	40.241909	34.5154	36.040061
Ddudresnayi_g10720	Ddudresnayi_g10720	0	0	0
Ddudresnayi_g10721	Ddudresnayi_g10721	25.13678	32.831722	20.968763
Ddudresnayi_g10722	Ddudresnayi_g10722	16.552568	24.165592	13.30611
Ddudresnayi_g10723	Ddudresnayi_g10723	16.275953	20.295868	14.470041
Ddudresnayi_g10724	Ddudresnayi_g10724	28.19423	32.605336	23.955273
Ddudresnayi_g10725	Ddudresnayi_g10725	9.081689	16.085882	12.20442
Ddudresnayi_g10726	Ddudresnayi_g10726	27.47528	29.954071	25.189918
Ddudresnayi_g10727	Ddudresnayi_g10727	1.524345	1.706191	1.186541
Ddudresnayi_g10728	Ddudresnayi_g10728	0.458167	0.992688	0.296261
Ddudresnayi_g10729	Ddudresnayi_g10729	11.554903	13.64164	9.075419
Ddudresnayi_g1073	Ddudresnayi_g1073	346.919274	313.265531	315.445547
Ddudresnayi_g10730	Ddudresnayi_g10730	4.12452	6.617479	3.207445
Ddudresnayi_g10731	Ddudresnayi_g10731	5.824638	6.60946	4.321236
Ddudresnayi_g10732	Ddudresnayi_g10732	8.691183	10.205248	7.696572
Ddudresnayi_g10733	Ddudresnayi_g10733	7.332095	6.202874	7.986006
Ddudresnayi_g10734	Ddudresnayi_g10734	23.348878	25.40432	17.164221
Ddudresnayi_g10735	Ddudresnayi_g10735	5.010758	6.094239	4.360112
Ddudresnayi_g10736	Ddudresnayi_g10736	1.523244	7.35308	3.124822
Ddudresnayi_g10737	Ddudresnayi_g10737	2.615749	4.253092	3.146343
Ddudresnayi_g1074	Ddudresnayi_g1074	5.772165	7.799863	7.906295
Ddudresnayi_g10742	Ddudresnayi_g10742	0	0	0
Ddudresnayi_g10743	Ddudresnayi_g10743	0.79091	2.45797	1.039341
Ddudresnayi_g10744	Ddudresnayi_g10744	24.453751	35.033235	30.279131
Ddudresnayi_g10745	Ddudresnayi_g10745	3.785664	4.879012	4.5503
Ddudresnayi_g10746	Ddudresnayi_g10746	16.625246	19.006141	11.919062
Ddudresnayi_g10747	Ddudresnayi_g10747	0	0	0
Ddudresnayi_g10748	Ddudresnayi_g10748	1.099006	1.613131	0.779245
Ddudresnayi_g10749	Ddudresnayi_g10749	1.911817	1.8654	1.955934
