gene_id	gene_name	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep3	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep3
XLOC_013630	XLOC_013630	4.699535	13.726336	10.82658	16.473159	23.792594	19.2995
XLOC_013631	XLOC_013631	10.649712	18.327941	14.586137	26.737096	25.418842	25.819876
XLOC_013632	XLOC_013632	0.265027	0.759012	0.489664	3.545305	5.298208	3.956032
XLOC_013633	XLOC_013633	4.226942	12.886245	10.810493	25.202333	30.918146	33.025777
XLOC_013634	XLOC_013634	0.135277	0.147065	0.139237	0	0.153452	0.172014
XLOC_013635	XLOC_013635	0.146396	0	0	0.500456	0.166079	0.186136
XLOC_013636	XLOC_013636	0	0	0	0	0	0
XLOC_013637	XLOC_013637	0	0	0	0	0	0
XLOC_013638	XLOC_013638	0	0	0	0	0	0
XLOC_013639	XLOC_013639	67.663877	66.368018	68.366596	45.585723	41.838369	43.278086
XLOC_013640	XLOC_013640	36.918991	48.506849	51.487084	54.241244	54.216087	43.146789
XLOC_013641	XLOC_013641	51.910083	63.194825	59.372499	49.710123	64.686759	62.690125
XLOC_013642	XLOC_013642	0.090855	0.098634	0	0.207206	1.654619	1.502392
XLOC_013643	XLOC_013643	12.459909	32.483031	23.143636	28.530421	31.038387	21.364572
XLOC_013644	XLOC_013644	4.064071	7.866129	4.917632	20.816232	22.747127	21.750362
XLOC_013645	XLOC_013645	0	0	0	0	0	0
XLOC_013646	XLOC_013646	13.346775	19.562493	15.993486	39.43376	38.088576	45.781811
XLOC_013648	XLOC_013648	0	0	0	0	0	0
XLOC_013649	XLOC_013649	0.285922	0	0	0	0.324698	0
XLOC_013650	XLOC_013650	3.597149	0.647862	1.350415	0	1.36294	1.517438
XLOC_013651	XLOC_013651	0	0	0	2.459138	1.966715	2.74317
XLOC_013652	XLOC_013652	2.70341	9.899198	4.965124	9.04757	13.228278	12.457891
XLOC_013654	XLOC_013654	23.723648	33.206531	32.913097	50.251703	52.942922	38.640848
XLOC_013655	XLOC_013655	0.284947	1.111789	0.616787	2.010349	2.424376	2.325852
XLOC_013656	XLOC_013656	5.048908	13.794986	7.993074	20.433456	19.941972	16.912798
XLOC_013657	XLOC_013657	0	0	0	3.536541	2.819289	3.41985
XLOC_013659	XLOC_013659	4.937354	22.82163	14.738927	33.710288	33.293348	31.479874
XLOC_013660	XLOC_013660	0.277231	0.872863	0.637785	2.933027	1.731156	2.808432
XLOC_013661	XLOC_013661	0.259069	3.178569	1.481938	3.878963	2.971736	3.587144
XLOC_013662	XLOC_013662	2.363002	5.844341	3.785898	9.653962	10.492871	9.854135
XLOC_013664	XLOC_013664	3.158414	6.147373	5.048681	13.7794	12.351801	13.713064
XLOC_013665	XLOC_013665	12.511135	13.117421	16.964258	17.099407	20.352977	20.404
XLOC_013666	XLOC_013666	6.931071	17.610186	11.36569	22.601128	20.51003	18.693844
XLOC_013667	XLOC_013667	65.540982	59.520709	65.827802	2.214886	4.833946	3.046642
XLOC_013668	XLOC_013668	0	0	0.150078	0.302583	0.752949	0.84406
XLOC_013669	XLOC_013669	10.590972	28.314037	19.778676	30.956579	32.912326	26.725481
XLOC_013670	XLOC_013670	3.017167	8.594165	7.216706	16.074357	17.269455	17.370056
XLOC_013671	XLOC_013671	10.324741	22.064842	16.4708	31.754915	33.141937	32.282693
XLOC_013672	XLOC_013672	4.583257	15.873361	8.765953	30.525595	33.604484	22.856059
XLOC_013673	XLOC_013673	4.759726	9.866132	6.524903	22.77574	23.95671	25.474086
XLOC_013674	XLOC_013674	0	0	0	4.290825	2.582199	2.868847
XLOC_013675	XLOC_013675	10.393335	17.968001	16.801637	33.704774	37.622688	28.696252
XLOC_013676	XLOC_013676	2.811987	6.954458	5.825049	9.775376	12.979489	10.64914
XLOC_013678	XLOC_013678	2.813358	5.854499	5.479214	10.602413	11.34195	7.655008
XLOC_013679	XLOC_013679	105.694393	120.424833	121.498641	115.964755	106.919509	113.355713
XLOC_013681	XLOC_013681	38.172166	57.041955	50.428333	74.061375	74.891236	71.132755
XLOC_013682	XLOC_013682	0	0	0	0	0	0.535137
XLOC_013683	XLOC_013683	58.70341	58.643622	59.072561	61.582561	58.501034	60.24345
XLOC_013684	XLOC_013684	6.067467	11.688816	9.918885	33.029808	35.973721	37.400461
XLOC_013685	XLOC_013685	2.333571	6.936052	2.628624	15.894685	22.54765	24.370318
XLOC_013686	XLOC_013686	11.132485	27.855936	22.880195	39.166286	36.906927	39.72207
XLOC_013687	XLOC_013687	0.222347	0	0	0	0.252383	0.282528
XLOC_013688	XLOC_013688	0	0.114291	0.119047	0.840099	0.480518	1.473051
XLOC_013689	XLOC_013689	1.281734	0.555864	0.289571	1.751163	1.1642	1.302561
XLOC_013690	XLOC_013690	0.785572	3.225261	3.040836	10.857527	12.251778	12.494962
XLOC_013691	XLOC_013691	1.211579	1.309205	2.046683	1.375069	4.131553	3.83289
XLOC_013692	XLOC_013692	15.228594	22.455081	22.416638	38.303807	41.234761	36.745482
XLOC_013693	XLOC_013693	0.721917	2.451325	1.514374	1.604152	1.100434	1.790803
XLOC_013694	XLOC_013694	253.795715	310.686799	315.276277	250.351923	254.86608	273.085685
XLOC_013695	XLOC_013695	2.784273	2.925628	2.626985	37.391057	48.896256	42.90831
XLOC_013696	XLOC_013696	18.013566	53.232352	39.943073	110.534584	123.077213	102.719486
XLOC_013698	XLOC_013698	62.105967	82.304994	72.672543	95.84171	101.827209	93.773681
XLOC_013699	XLOC_013699	2.023546	16.992952	12.057722	32.471356	37.416208	29.405576
XLOC_013700	XLOC_013700	2.900468	12.246198	9.60621	28.738273	31.083788	23.106696
XLOC_013701	XLOC_013701	0.460437	0	0.519338	0	0	0
XLOC_013702	XLOC_013702	0.63003	3.282166	1.709427	2.140408	2.572651	3.525205
XLOC_013703	XLOC_013703	23.12596	30.787472	24.49087	28.255706	25.657838	26.756965
XLOC_013705	XLOC_013705	0.130031	0	0	0.148188	0.442484	0.330699
XLOC_013706	XLOC_013706	0.771132	5.036251	4.016049	12.550666	11.114293	13.310545
XLOC_013707	XLOC_013707	2.351248	3.984379	3.236223	4.671568	3.747511	4.072063
XLOC_013708	XLOC_013708	5.12644	6.764295	7.925955	11.764239	9.937024	11.475746
XLOC_013710	XLOC_013710	7.894216	25.426635	16.375635	34.598899	37.633307	28.743407
XLOC_013711	XLOC_013711	0	0.838432	0	3.522269	1.766471	2.755737
XLOC_013712	XLOC_013712	0	0	0.192104	0.387297	0.385718	0.216071
XLOC_013713	XLOC_013713	16.417077	36.731986	26.412014	37.564139	39.678046	32.921214
XLOC_013714	XLOC_013714	11.652956	18.55658	14.603394	23.638833	22.06755	23.768899
XLOC_013717	XLOC_013717	3.328004	2.689275	2.802479	5.648379	5.667768	6.292573
XLOC_013718	XLOC_013718	0	0.536595	0.83859	0.845229	1.404617	1.257411
XLOC_013719	XLOC_013719	0.070628	0	0.079873	0	0.160154	0
XLOC_013720	XLOC_013720	2.936537	14.355703	8.086746	13.508691	13.833246	23.144835
XLOC_013721	XLOC_013721	0.276552	0.6303	0.485305	1.331198	1.635829	1.990595
XLOC_013722	XLOC_013722	0.272259	0.221729	0.230941	0.46566	0.463044	0.08879
XLOC_013723	XLOC_013723	24.083196	18.663377	17.6923	29.97054	36.500632	33.676079
XLOC_013724	XLOC_013724	3195.343561	2399.157513	2528.275737	2107.276565	1894.210312	1920.509935
XLOC_013726	XLOC_013726	2.003446	9.740363	6.402412	15.964878	18.174393	15.947342
XLOC_013727	XLOC_013727	0.654509	8.876836	6.288018	11.558673	10.953483	12.689044
XLOC_013728	XLOC_013728	0.878376	6.672184	4.964488	12.678219	15.445354	11.168159
XLOC_013729	XLOC_013729	0.125176	0	0	0	0.281957	0.38576
XLOC_013730	XLOC_013730	0	0	0	0	0	0
XLOC_013731	XLOC_013731	2.646643	4.910667	3.628657	8.698216	9.957249	8.624572
XLOC_013732	XLOC_013732	54.449818	65.723157	62.442368	111.348656	115.92606	117.356194
XLOC_013733	XLOC_013733	0	0	0	0	0	0
XLOC_013734	XLOC_013734	0.491536	2.277794	1.334414	9.685196	8.88149	5.462882
XLOC_013735	XLOC_013735	3.645211	6.111253	5.419055	9.105519	7.934317	8.128159
XLOC_013736	XLOC_013736	1.427298	8.05416	5.001618	8.782863	9.876846	9.073997
XLOC_013737	XLOC_013737	0	0	0	0.633802	0.702135	0.235728
XLOC_013738	XLOC_013738	37.176592	48.002622	42.746335	42.024523	39.97687	40.700331
XLOC_013739	XLOC_013739	2.059897	1.859728	1.937915	3.906031	4.680212	5.229239
XLOC_013740	XLOC_013740	5.161949	8.484914	8.026709	26.810882	33.001862	30.281236
XLOC_013741	XLOC_013741	0.12944	0.28096	0.292663	2.360254	2.642832	2.468985
XLOC_013742	XLOC_013742	14.701886	32.243145	23.540378	48.761879	57.498687	53.688603
XLOC_013743	XLOC_013743	5.075697	6.088425	4.762604	5.017947	7.165585	4.843152
XLOC_013744	XLOC_013744	0.748069	2.859031	2.600717	4.535286	5.190251	4.158566
XLOC_013745	XLOC_013745	4.485899	7.880875	6.950006	7.00402	12.74954	9.940933
XLOC_013746	XLOC_013746	9.30668	35.429502	24.6046	31.81232	41.340825	32.888924
XLOC_013747	XLOC_013747	2.297928	7.165926	6.107541	12.622686	18.69333	10.844155
XLOC_013748	XLOC_013748	13.943935	16.856568	13.687745	14.837755	10.638686	9.584679
XLOC_013749	XLOC_013749	176.458514	277.959965	242.187572	213.065437	248.616095	231.877275
XLOC_013750	XLOC_013750	0	2.597926	3.545938	0	0	0
XLOC_013751	XLOC_013751	150.061443	99.615094	113.038488	132.970364	115.244489	138.487601
XLOC_013752	XLOC_013752	58.005417	43.683969	52.025274	64.225236	48.888439	72.136581
XLOC_013753	XLOC_013753	41.458833	57.113888	59.875765	61.074541	52.567947	48.146832
XLOC_013754	XLOC_013754	0.394767	4.702476	1.336477	11.223427	14.355425	14.524407
XLOC_013755	XLOC_013755	1.21524	7.033923	5.075322	14.87481	17.390315	12.415325
XLOC_013756	XLOC_013756	163.509902	251.36601	225.557993	298.30845	330.905828	244.511059
XLOC_013757	XLOC_013757	5.980112	5.653374	4.959787	7.519561	8.416948	6.745752
XLOC_013758	XLOC_013758	1.105715	1.10109	1.016814	0.892809	0.87349	0.94109
XLOC_013759	XLOC_013759	0	0.120337	0.115218	0.180005	0.122625	0.129608
XLOC_013760	XLOC_013760	0.783837	1.09288	0.977147	1.557329	1.906623	1.962504
XLOC_013761	XLOC_013761	0.847924	4.791109	2.810342	7.701426	11.98277	6.865632
XLOC_013762	XLOC_013762	23.538753	30.968063	27.886178	20.919178	18.285221	23.140214
XLOC_013763	XLOC_013763	0	0	0.118174	0.833942	0.355593	0.664661
XLOC_013764	XLOC_013764	0.817832	4.332082	4.039381	14.916041	16.044842	13.53921
XLOC_013766	XLOC_013766	0.233187	1.715084	0.791096	4.541073	4.003235	5.427149
XLOC_013767	XLOC_013767	0.159134	0.345547	0.089977	0.362847	0.270654	0.303656
XLOC_013770	XLOC_013770	0	0.553136	0.43213	0.590831	0.144524	0.324052
XLOC_013771	XLOC_013771	4.479386	19.662963	10.320524	43.187693	60.177461	39.075293
XLOC_013772	XLOC_013772	11.510372	16.77267	17.04156	20.979499	23.011206	23.987543
XLOC_013773	XLOC_013773	21.705953	42.64439	39.104487	61.340092	63.446448	65.319061
XLOC_013774	XLOC_013774	0.616534	1.56034	1.393325	4.681438	5.131364	3.917571
XLOC_013775	XLOC_013775	3091.088693	3025.083839	3309.081547	3785.959251	3675.548486	4078.466671
XLOC_013777	XLOC_013777	4.440494	5.614401	6.535545	18.379992	19.996358	21.90211
XLOC_013778	XLOC_013778	55.253218	90.060854	81.328382	70.975634	64.571718	63.285464
XLOC_013779	XLOC_013779	0	0	0	0	0	0.545895
XLOC_013780	XLOC_013780	0.997119	0	0	0	1.130165	1.252725
XLOC_013781	XLOC_013781	67.78644	102.869754	83.655964	66.512548	71.09575	70.893314
XLOC_013783	XLOC_013783	6.077635	3.73988	2.9228	1.963935	0.985395	0
XLOC_013784	XLOC_013784	454.897	580.686389	635.968557	585.550576	623.705273	556.86964
XLOC_013785	XLOC_013785	0.148687	2.760652	1.176496	8.286296	11.552039	5.104653
XLOC_013786	XLOC_013786	0.79372	3.815324	2.435759	8.142015	7.330249	6.056642
XLOC_013787	XLOC_013787	14.224511	23.278586	20.919656	19.480187	22.885823	15.843729
XLOC_013788	XLOC_013788	0	0.317875	0.331209	1.001422	0.333068	0.37243
XLOC_013790	XLOC_013790	94.497168	161.321625	141.322654	71.29504	83.916135	70.021807
XLOC_013793	XLOC_013793	295.525433	291.885442	308.15523	214.241998	214.656454	231.800048
XLOC_013796	XLOC_013796	0	0	0	0	0	0.131725
XLOC_013797	XLOC_013797	0	0	0	0	0	0
XLOC_013798	XLOC_013798	0	0	0	0	0	0
XLOC_013799	XLOC_013799	0.106361	0.230711	0.120796	0.484529	0.120522	0
XLOC_013800	XLOC_013800	4.589213	22.498071	13.831496	11.425268	12.535843	11.019611
XLOC_013801	XLOC_013801	1.793994	4.624758	2.028353	7.540203	8.148851	6.555856
XLOC_013802	XLOC_013802	1.369574	4.462184	2.018555	7.70792	5.850429	6.020505
XLOC_013803	XLOC_013803	53.576243	80.691571	80.729362	81.054576	79.192977	71.327777
XLOC_013804	XLOC_013804	0	0.11104	0	0	0	0.254425
XLOC_013805	XLOC_013805	5.53031	9.077345	5.672653	8.065356	7.655064	8.940283
XLOC_013806	XLOC_013806	4.829422	12.235378	8.311148	13.406545	15.791627	9.446143
XLOC_013807	XLOC_013807	6.101217	19.181677	13.792542	19.429509	21.121211	14.320289
XLOC_013808	XLOC_013808	6.824075	9.261344	7.541632	9.459805	13.100886	12.228472
XLOC_013809	XLOC_013809	0.137628	0.209277	0.404779	0.062786	0.311976	0.350301
XLOC_013810	XLOC_013810	0	0	0	0.373397	0.618706	0.833302
XLOC_013811	XLOC_013811	0.055426	0.300939	0.251132	0.568807	0.314168	0.573021
XLOC_013812	XLOC_013812	12.245215	50.589627	36.020614	57.494509	56.738506	31.886215
XLOC_013813	XLOC_013813	76.513435	98.589675	97.800489	143.635417	128.903758	130.020914
XLOC_013814	XLOC_013814	43.320536	46.347058	46.574988	18.27588	16.34429	18.783668
XLOC_013815	XLOC_013815	0.580943	1.939638	0.656498	1.44319	1.240689	2.250666
XLOC_013816	XLOC_013816	2.474872	2.673853	3.48329	4.21258	4.922737	1.565556
XLOC_013817	XLOC_013817	49.293613	51.883684	50.927395	41.006184	45.368121	37.108204
XLOC_013818	XLOC_013818	32.555044	23.995328	26.073148	32.17113	22.525269	42.463757
XLOC_013819	XLOC_013819	8.309439	20.747714	16.077432	25.47031	22.405064	20.649078
XLOC_013820	XLOC_013820	0.381708	0.828921	1.151078	1.217475	1.189436	1.566554
XLOC_013821	XLOC_013821	0	0.258497	0.330336	0.461552	0.447341	0.301136
XLOC_013823	XLOC_013823	0.455452	0.211736	0.441159	0.181432	0.741621	0.215573
XLOC_013824	XLOC_013824	1.251532	3.734486	2.298757	2.852038	3.194805	2.386715
XLOC_013825	XLOC_013825	10.451437	19.044016	14.407591	24.283293	29.41801	18.859998
XLOC_013826	XLOC_013826	6.832257	18.944306	13.048699	26.987855	28.562326	25.426179
XLOC_013827	XLOC_013827	0.130927	0.142092	0	0	0.148512	0.287118
XLOC_013828	XLOC_013828	0.151654	0.246985	0.08575	0	0	0.123033
XLOC_013829	XLOC_013829	8.88849	11.933683	7.322469	9.613159	10.596638	8.427829
XLOC_013830	XLOC_013830	3.388023	3.749978	3.17851	8.311778	9.342271	11.120844
XLOC_013832	XLOC_013832	0	0.203837	0	0.214049	0	0.238832
XLOC_013833	XLOC_013833	0.192992	2.302852	2.399019	1.758714	1.314118	1.471751
XLOC_013834	XLOC_013834	0	0	0	0.189142	0	0
XLOC_013835	XLOC_013835	3.810921	11.844737	9.757804	9.6397	13.557211	13.232467
XLOC_013837	XLOC_013837	69.562008	113.710119	93.389897	129.620114	136.112934	123.42744
XLOC_013838	XLOC_013838	5.239233	8.570121	7.771935	13.11087	12.651499	15.408617
XLOC_013839	XLOC_013839	6.789729	10.375798	8.771812	14.369402	16.504607	22.200095
XLOC_013840	XLOC_013840	67.578447	74.088999	54.875634	104.235437	108.115615	92.802182
XLOC_013841	XLOC_013841	0.503332	3.045655	2.724689	8.897285	9.943271	8.829973
XLOC_013842	XLOC_013842	8.240502	14.690642	13.972279	23.139718	28.045519	22.638616
XLOC_013843	XLOC_013843	0.334947	0	0.567854	12.591063	6.93822	11.070827
XLOC_013844	XLOC_013844	0.159061	0.172588	0	0.362467	0	0
XLOC_013845	XLOC_013845	3.532316	4.005796	2.860727	0.9667	3.368205	3.235682
XLOC_013846	XLOC_013846	0	0	0.232221	0.234072	1.399463	0.522343
XLOC_013847	XLOC_013847	0	0.212988	0	0	0	0
XLOC_013848	XLOC_013848	0.148364	0.448649	0	0.176665	0.162047	0.094372
XLOC_013849	XLOC_013849	0	0	0.21165	0	0.212533	0
XLOC_013850	XLOC_013850	0	0	0	0	0	0
XLOC_013851	XLOC_013851	0	0	0.100027	0.403367	0	0
XLOC_013852	XLOC_013852	0	0	0.103395	0.625421	0	0.233187
XLOC_013853	XLOC_013853	0.478293	4.804128	2.637063	7.218583	7.794609	8.671486
XLOC_013854	XLOC_013854	337.203162	299.043039	354.550926	182.439142	160.989549	207.235307
XLOC_013856	XLOC_013856	0	0	0.430655	3.037974	1.300731	1.936651
XLOC_013857	XLOC_013857	6.495816	51.630101	32.317157	0.91133	2.039961	0.889769
XLOC_013858	XLOC_013858	0.775756	4.632879	2.778222	8.117315	7.793457	7.895745
XLOC_013859	XLOC_013859	33.46714	104.405625	72.77907	90.792927	104.616326	78.493518
XLOC_013860	XLOC_013860	0	0	0	0	0	0
XLOC_013861	XLOC_013861	1.516955	9.266512	6.005179	16.217287	16.927776	13.210018
XLOC_013862	XLOC_013862	20.796038	36.073575	33.24808	64.586249	66.583719	89.8052
XLOC_013863	XLOC_013863	3.585074	15.729775	15.811738	48.985833	70.589527	73.734225
XLOC_013865	XLOC_013865	0.88447	3.156131	1.610025	2.249742	2.057424	2.232743
XLOC_013866	XLOC_013866	0.135288	0	0.075597	0.500228	0.701681	0.502442
XLOC_013867	XLOC_013867	0.841959	2.971711	3.673276	3.868697	4.497614	3.796814
XLOC_013868	XLOC_013868	4.76051	12.632885	10.818143	22.01168	27.934498	26.777242
XLOC_013869	XLOC_013869	31.473284	54.292269	47.711646	53.213466	57.255524	28.174784
XLOC_013870	XLOC_013870	7.047874	8.536495	13.83753	5.977252	3.998583	5.546824
XLOC_013871	XLOC_013871	11.627892	16.247269	8.378391	14.707134	13.21526	4.32299
XLOC_013872	XLOC_013872	6.26826	9.481388	8.133069	11.478876	8.390506	7.057649
XLOC_013873	XLOC_013873	0	0.541933	0.37636	1.142121	2.078014	3.353194
XLOC_013876	XLOC_013876	0.206007	0	0.23278	0.703905	0.233807	0.523599
XLOC_013877	XLOC_013877	2.928175	8.145737	5.667137	11.365176	13.201839	10.874196
XLOC_013879	XLOC_013879	0.208439	0.301762	0.3143	0.269791	0.236323	0.405275
XLOC_013880	XLOC_013880	0	0	0	0	0	0.402084
XLOC_013881	XLOC_013881	0.163627	0	0	0.37286	0.928261	1.676903
XLOC_013882	XLOC_013882	0	0	2.129664	1.07361	2.155333	2.390261
XLOC_013883	XLOC_013883	0	0.256517	0.267197	1.885545	2.144435	2.704689
XLOC_013885	XLOC_013885	101.671872	229.979673	178.736794	160.849682	214.479161	144.581128
XLOC_013886	XLOC_013886	7.038658	29.880214	15.898014	23.366557	31.308389	19.738814
XLOC_013887	XLOC_013887	1.00118	1.630116	1.358345	4.534265	4.187595	3.05599
XLOC_013888	XLOC_013888	0.150202	0.8154	0.377466	0.285409	0.378496	0.669968
XLOC_013889	XLOC_013889	21.037436	26.28748	24.181486	31.299749	34.85453	29.896981
XLOC_013890	XLOC_013890	0	0	0	0.60839	0.558762	0.492238
XLOC_013891	XLOC_013891	0	0.465969	0.97125	1.957473	3.424476	1.091803
XLOC_013892	XLOC_013892	0.965505	0	0	0	1.094636	0
XLOC_013893	XLOC_013893	14.51706	31.745238	25.474937	58.581751	57.064123	72.796656
XLOC_013894	XLOC_013894	0.563891	0.931686	0.955283	1.330856	1.613372	2.125808
XLOC_013895	XLOC_013895	0	0	0	0	0	0
XLOC_013896	XLOC_013896	944.884526	741.811614	863.428236	503.471755	473.534881	490.373902
XLOC_013897	XLOC_013897	9.768147	40.631701	25.431436	32.111385	36.078832	29.667219
XLOC_013898	XLOC_013898	0.589618	2.65283	2.334199	3.888615	3.48497	4.931614
XLOC_013899	XLOC_013899	0.719453	1.952186	0.406736	3.143259	2.720056	4.423511
XLOC_013900	XLOC_013900	229.251008	249.034735	236.319049	232.138063	259.255097	252.132813
XLOC_013901	XLOC_013901	18.154034	30.934197	28.111878	106.777259	117.239296	118.643343
XLOC_013902	XLOC_013902	0.311437	0.337506	0.351674	0.708849	0.353731	1.186286
XLOC_013903	XLOC_013903	4.061281	11.258435	6.078721	16.606519	17.895241	17.061362
XLOC_013904	XLOC_013904	0	0.181112	0.377282	1.426349	0.945778	0.636622
XLOC_013905	XLOC_013905	241.149524	251.470081	263.271258	166.64288	198.329144	129.724472
XLOC_013906	XLOC_013906	19.124852	25.673583	23.380509	22.925622	19.445527	24.857695
XLOC_013907	XLOC_013907	3.713192	12.162177	8.74321	13.603933	14.099979	12.28196
XLOC_013909	XLOC_013909	0.33511	7.00353	4.168395	10.028462	10.259472	8.525705
XLOC_013910	XLOC_013910	6.105977	13.695949	9.940975	17.693797	19.166425	20.022509
XLOC_013911	XLOC_013911	5.68243	10.587464	8.179172	14.430668	13.364676	13.104185
XLOC_013912	XLOC_013912	1.199731	10.051636	6.549356	17.760853	11.566875	19.733188
XLOC_013913	XLOC_013913	0	1.475197	0.512493	2.065757	2.065783	0.576074
XLOC_013915	XLOC_013915	1.006107	5.969012	4.189881	11.233233	11.700566	8.83592
XLOC_013916	XLOC_013916	0	0	0	0	0	0
XLOC_013917	XLOC_013917	0.675425	2.007598	1.286737	2.825151	2.646872	2.939835
XLOC_013918	XLOC_013918	0.221483	0	0	0	0	0
XLOC_013919	XLOC_013919	698.156408	919.829063	839.15838	4.724851	5.482083	4.491067
XLOC_013920	XLOC_013920	0.039664	0.323299	0.283891	0.164943	0.161009	0.412835
XLOC_013921	XLOC_013921	0	1.924921	0	1.010853	1.014393	0
XLOC_013922	XLOC_013922	1.407712	2.538813	3.704479	4.7994	5.867239	8.327658
XLOC_013923	XLOC_013923	0	0.140283	0	0.220867	0.219722	0.493941
XLOC_013924	XLOC_013924	0	0	0	0	0	0
XLOC_013925	XLOC_013925	0	0	0	0.733108	1.095028	0.408998
XLOC_013926	XLOC_013926	0.077196	0.251442	0.099392	0	0.090795	0
XLOC_013927	XLOC_013927	0	0.197971	0	0.20789	0	0.695878
XLOC_013928	XLOC_013928	29.904642	59.876494	40.371023	46.973948	51.691644	34.250597
XLOC_013930	XLOC_013930	6.264537	10.839132	11.066953	27.412354	26.634518	35.662898
XLOC_013931	XLOC_013931	0	0	0.332564	3.341388	3.87716	2.800103
XLOC_013933	XLOC_013933	1.50904	2.308172	1.938713	4.280388	4.040752	2.676313
XLOC_013934	XLOC_013934	7.864192	38.534252	23.498593	43.281079	52.240924	34.005545
XLOC_013936	XLOC_013936	0	0	0	0.664206	0	0
XLOC_013937	XLOC_013937	1.030639	0	0	0	0	1.294014
XLOC_013938	XLOC_013938	9.66595	19.198189	16.605332	24.76314	25.661801	23.194962
XLOC_013939	XLOC_013939	2.364876	3.69254	2.770785	9.005398	7.224497	6.986977
XLOC_013940	XLOC_013940	2.802107	10.054171	7.440467	25.351897	29.902797	35.341299
XLOC_013941	XLOC_013941	0	0.067418	0.070219	0.283173	0.211168	0.394968
XLOC_013942	XLOC_013942	5.313636	4.218779	4.684031	4.053652	3.695999	3.73067
XLOC_013943	XLOC_013943	0.367674	1.264669	0.947395	2.133851	2.409509	1.836227
XLOC_013944	XLOC_013944	15.939746	23.835172	24.575158	26.807464	38.30504	36.291506
XLOC_013945	XLOC_013945	3.751012	5.917168	7.043344	12.426603	14.363359	12.229286
XLOC_013946	XLOC_013946	25.437713	34.82983	35.146176	48.154103	46.577381	45.91498
XLOC_013947	XLOC_013947	18.368808	31.995723	22.84932	47.892627	51.888231	41.146682
XLOC_013948	XLOC_013948	0.423323	0.723821	0.689918	1.508294	1.455888	1.823811
XLOC_013949	XLOC_013949	13.983792	20.973227	20.805068	30.790178	34.411703	32.194155
XLOC_013950	XLOC_013950	0.730441	3.000934	2.724545	7.605631	10.257837	11.356592
XLOC_013951	XLOC_013951	8.174238	28.4913	20.745575	32.660232	21.566875	31.704136
XLOC_013952	XLOC_013952	5.830278	18.285517	12.499456	17.952604	19.423369	16.185705
XLOC_013953	XLOC_013953	0	0	0	0	0	0
XLOC_013954	XLOC_013954	121.641449	108.860643	110.685487	158.959768	175.27346	132.919371
XLOC_013955	XLOC_013955	5.37533	13.975484	11.033245	17.937048	20.48213	21.880525
XLOC_013957	XLOC_013957	50.72291	60.618601	57.024347	78.813996	90.530551	65.56552
XLOC_013958	XLOC_013958	0.104816	0.910707	0.632328	14.702976	16.672316	15.91719
XLOC_013960	XLOC_013960	0	0	0	0.359703	0.071675	0.401378
XLOC_013961	XLOC_013961	30.671258	29.8372	30.975149	28.131183	30.323574	33.376892
XLOC_013962	XLOC_013962	29.624884	70.068132	57.187442	118.036614	133.988476	103.398709
XLOC_013963	XLOC_013963	77.372721	71.831781	76.591096	55.67869	53.124793	65.036249
XLOC_013964	XLOC_013964	77.842422	68.063137	68.118365	62.056367	64.161333	65.479398
XLOC_013965	XLOC_013965	11.551114	26.302142	21.882545	31.899193	25.842746	21.717262
XLOC_013967	XLOC_013967	0	0.938968	0	2.958482	0.985846	1.100022
XLOC_013969	XLOC_013969	0.104084	0.105623	0	0.072396	0.071984	0
XLOC_013970	XLOC_013970	5.154047	11.235194	12.132213	10.261279	8.032164	8.881372
XLOC_013971	XLOC_013971	0.173028	0.349292	0.161682	0.242323	0.487128	0.409875
XLOC_013973	XLOC_013973	0.423391	2.298734	2.002269	4.000033	4.594242	3.054438
XLOC_013974	XLOC_013974	13.80609	15.361071	13.769472	14.859331	13.807472	17.453058
XLOC_013975	XLOC_013975	28.45488	37.186966	27.264452	29.215627	37.210218	40.020143
XLOC_013976	XLOC_013976	0.172916	0.375631	0.363266	1.352338	1.986365	1.926917
XLOC_013977	XLOC_013977	0.482942	2.091998	0.817332	2.196832	4.654238	1.53241
XLOC_013978	XLOC_013978	9.990687	16.32837	12.334092	24.999238	28.514041	22.490801
XLOC_013979	XLOC_013979	0.070482	0.038274	0.119588	0.203005	0.319557	0.413614
XLOC_013980	XLOC_013980	4.981258	14.241059	12.475239	0.406614	0.518686	0.646752
XLOC_013981	XLOC_013981	76.345734	77.595765	87.90145	84.302639	88.47986	86.080799
XLOC_013982	XLOC_013982	3.395118	21.434113	13.431557	13.572359	17.508342	11.772212
XLOC_013983	XLOC_013983	1585.056569	1594.986574	1536.573352	957.330234	1104.608502	824.844067
XLOC_013984	XLOC_013984	17.061436	45.029214	37.586081	53.529713	57.164701	44.010397
XLOC_013985	XLOC_013985	0	0	0	1.223202	0	0
XLOC_013986	XLOC_013986	15.531795	28.219631	20.312025	25.8255	28.259939	23.570563
XLOC_013987	XLOC_013987	0	0.207863	0	0.327408	0.325705	0.730656
